"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPA1",0.0590575855693576,13.4221742262172,0.484483499797783,0.637982019469509,0.750868912420431,-7.63012183685637
"GSTT1",-0.134527870344112,13.9527109779992,-0.484387342015181,0.638047999691269,0.750868912420431,-7.63017164587234
"AP1M1",0.02552065503086,11.1218507100239,0.483944687042233,0.63835177703283,0.750927349176757,-7.63040081591547
"CCT3",-0.0476133572558428,13.8038450745305,-0.483481395867209,0.638669790890852,0.750989950676932,-7.63064045506921
"A2M",0.0533910074200712,14.163589149217,0.48312675265042,0.638913277834791,0.750989950676932,-7.63082374731176
"ACOT13",0.0517993324953725,13.9585424617175,0.481250193133041,0.640202408404761,0.752206010670405,-7.63179147848488
"CALML5",0.0812746471764267,11.7812017080701,0.480044956960954,0.641031021818363,0.752597230911037,-7.63241111156664
"DDAH2",0.0409676610397938,10.332820967962,0.480024998295147,0.641044747953665,0.752597230911037,-7.63242136015215
"PLG",-0.0312937472119295,12.0757439530167,-0.478715898806425,0.641945360030959,0.753073605082087,-7.63309267965414
"NPEPL1",-0.0503375600246994,12.0850474946391,-0.478694325359945,0.641960206836472,0.753073605082087,-7.63310372803899
"MRPL13",0.0349656868790458,12.160832503963,0.476631038777104,0.64338091546562,0.754036006365755,-7.63415819364254
"HBD",0.0756604106685899,17.7478717894892,0.476515882596187,0.643460252271082,0.754036006365755,-7.63421691699201
"GSR",0.037515032103272,13.7462377507426,0.476391242991207,0.643546127937203,0.754036006365755,-7.63428046105577
"UCHL3",-0.0399804426681989,14.1360097343704,-0.475343281384014,0.644268380993597,0.754551305884954,-7.6348141057064
"CLCC1",0.0608678934311868,9.46183133147861,0.475012239574811,0.644496614569754,0.754551305884954,-7.63498244538745
"ROCK1",-0.0564682504865601,12.4990347824655,-0.474176454750572,0.645073009518113,0.754650211865182,-7.63540695452438
"RPL27A",-0.0977562686646216,13.5227514715275,-0.474149132613771,0.645091856233993,0.754650211865182,-7.63542081980735
"COL1A2",-0.0498336577532932,11.7426518207983,-0.473625033926847,0.645453428365166,0.754774388927213,-7.63568663826779
"RPS13",-0.0508490798745722,12.5029489403668,-0.472103982788599,0.646503335984582,0.755703068763623,-7.63645650748366
"IGKV3D-11",0.0863221741674511,13.8419894042993,0.47024198902322,0.647789680632894,0.756674845208724,-7.63739571109514
"MT1X",-0.121059371355427,8.44571004257053,-0.469482649904009,0.648314611602358,0.756674845208724,-7.63777770600846
"ENOPH1",0.0312909991734021,12.0320429447926,0.469424166869082,0.648355049241805,0.756674845208724,-7.63780710207127
"COPS2",-0.0245773448089039,14.0768917488567,-0.468921599709648,0.648702594468516,0.756674845208724,-7.63805956897428
"WBP2",0.06773998193745,12.2066078577984,0.468758900069217,0.648815126587694,0.756674845208724,-7.63814124631332
"CCT4",0.0668857034441181,13.2711568381328,0.468445626603232,0.649031829867318,0.756674845208724,-7.63829843711877
"RPL31",-0.0507422497456815,15.1810921062216,-0.468307842138499,0.649127151473474,0.756674845208724,-7.63836754113419
"SLC35E2B",-0.0640644371662589,13.1415676418226,-0.467079902180244,0.649976952233487,0.757366677385628,-7.63898253734021
"APOC3",0.0518008022240881,11.7743025249787,0.466442725547106,0.650418119069919,0.757375507106454,-7.63930104778209
"IGKV1-5",-0.124724128542521,12.9869746683851,-0.467566194359783,0.650625462845486,0.757375507106454,-7.5790344492984
"GLOD4",0.0648467859048711,13.0041600632059,0.465958559192373,0.650753439100943,0.757375507106454,-7.63954279287827
"NPLOC4",-0.0240032551232048,12.1049146512188,-0.463520861783735,0.652442951969585,0.759042883098474,-7.64075627921726
"MIF",-0.0641758643565158,14.579755721049,-0.463036509723168,0.652778889793077,0.759134836418159,-7.64099666227107
"MDP1",0.0396220132357392,12.1558569635389,0.460506905096736,0.654534690471468,0.760877266067344,-7.64224817953898
"FAHD1",0.0402148684039236,13.4566265904052,0.459543188075015,0.655204185685602,0.76135602386982,-7.64272324480552
"RANBP6",0.059710940638368,9.54957872871728,0.457770609890911,0.656436428612644,0.762488068612564,-7.64359454255553
"ARPC5",0.0524408825671188,12.0311495418652,0.455903731232767,0.657735387647914,0.763377977348538,-7.64450869454135
"NIPSNAP3B",0.186964355890371,13.4490124234527,0.455670365397458,0.657897845299321,0.763377977348538,-7.64462271402753
"CBX3",0.121143049212272,9.97146363698059,0.45555585822908,0.657977566262851,0.763377977348538,-7.64467864020664
"SERPINB3",-0.0921233276030815,12.6217937746165,-0.452465043717329,0.660131104865145,0.765575908507262,-7.64618311234383
"INADL",0.0393376730962913,10.9814818011437,0.451779725628168,0.660609042361583,0.765817085313997,-7.64651536091729
"SET",0.0379253545742966,11.8215912132401,0.451423717774527,0.660857383265886,0.765817085313997,-7.64668776565681
"DSG1",-0.128962742357679,16.5634081726005,-0.451002310381241,0.661151400438549,0.765857463071702,-7.64689167261831
"SRL",0.040124869523833,17.8525853288746,0.447610593193587,0.663519994205869,0.768140683760077,-7.6485261548225
"TMED1",0.059235131584197,11.3385979218285,0.447435525543199,0.663642357238401,0.768140683760077,-7.64861019835881
"MUL1",0.0433624732349998,11.3703023332526,0.446422205753452,0.664350816477905,0.76865961734229,-7.64909603415411
"TGFBI",-0.0480888608052048,13.5484070364955,-0.443527814350731,0.666376316348393,0.77040246123955,-7.6504779073603
"CD59",-0.0442917357327843,10.312723542214,-0.443524588152822,0.66637857561025,0.77040246123955,-7.65047944281849
"PPME1",-0.0331816014839177,12.2596315144226,-0.441642562186048,0.667697124136412,0.771624951827571,-7.65137332962259
"ANK1",0.0503805142778422,11.9784711167886,0.43869231059596,0.669766443230438,0.773541945468412,-7.65276720911917
"LOC285556",-0.0453639501104117,12.3938081478663,-0.438480142639554,0.6699153700132,0.773541945468412,-7.65286710316975
"ZW10",0.0343156587468627,11.7442388513416,0.438158390545271,0.670141245481941,0.773541945468412,-7.65301850331848
"RAB14",0.0293249822762434,11.8328502309631,0.437418558275751,0.670660750269305,0.773839327233814,-7.65336622426712
"RPL36",-0.0588256409308734,12.3371289809317,-0.436204653407883,0.671513537069859,0.774520882920154,-7.65393553164784
"PDLIM5",0.0403616215181515,18.5373182117293,0.435335775332358,0.672124235662904,0.774859307885257,-7.65434208854428
"GLUL",-0.0501030178262258,10.5662087562016,-0.435041120728276,0.672331392696379,0.774859307885257,-7.65447978290501
"MAPK12",-0.0331656341349884,12.2541561208949,-0.434660405758184,0.672599096805467,0.77486562614431,-7.65465756077669
"CA1",0.0650360877466483,16.1284331472812,0.434169916618705,0.672944060138372,0.774960911032303,-7.65488637724611
"ATPAF2",-0.0467462936369234,11.964852239256,-0.433346852179243,0.673523102825836,0.775325581944038,-7.65526978228697
"PLAA",-0.0254753164982411,11.5773160428496,-0.432405535698877,0.674185610670951,0.775535357972717,-7.65570741175446
"SGSH",0.0990685947607375,10.4238369588318,0.432342151280278,0.674230231685926,0.775535357972717,-7.65573684694194
"CRADD",0.0304209822022035,11.0374474199101,0.431320018712651,0.674949968543016,0.775854139219318,-7.65621094161925
"PPIA",0.0320180419697014,15.6618295418723,0.430938456310393,0.675218734111816,0.775854139219318,-7.65638764369448
"RPS27A",-0.0369541801154121,17.1677428349549,-0.430830136925468,0.675295040971941,0.775854139219318,-7.6564377790435
"PPP2R4",0.0688858692887315,14.0830093157064,0.429392425649792,0.676308216242737,0.776716198599801,-7.6571020675836
"DSC1",-0.128942899305377,15.6763356236499,-0.42901937272444,0.676571221969919,0.776716379534231,-7.65727408485474
"GSTK1",-0.0545055147438287,13.2288146926136,-0.427083297317925,0.677936899929373,0.777981957006329,-7.65816450357636
"ISOC2",-0.0322614460546014,12.9578123623623,-0.426657308026406,0.678237549631912,0.778024828867352,-7.65835989788337
"DNAJA1",-0.0683815082674304,11.001725029447,-0.425268111261371,0.679218409066819,0.778847651840298,-7.65899579097882
"PMPCB",0.0257066451774275,11.6477181614607,0.424185100813334,0.679983514882373,0.779422531604893,-7.65949014000662
"DSTN",-0.0318014651667937,12.0198803210098,-0.423228204656107,0.680659840749847,0.779895242115471,-7.65992590956728
"FBXO7",0.0802506719099227,11.5897149342551,0.420895347014709,0.682309919453006,0.781482872861874,-7.66098430423803
"UFD1L",0.0375807216363242,13.0135220548364,0.416062256503174,0.685734011543868,0.784767514907322,-7.6631590286144
"RPL23A",-0.0208417510478878,12.7117490801498,-0.415936826107078,0.685822974179561,0.784767514907322,-7.66321514451883
"VWA1",0.0370949200381059,10.7787789397355,0.415723277375093,0.685974447040816,0.784767514907322,-7.66331064574176
"RAB6A",-0.0525755454861372,10.5565869163926,-0.415165504828965,0.686370150611152,0.78491632935602,-7.66355986359648
"PYCARD",0.153790304341541,11.3575229064345,0.415792033112386,0.686789292254656,0.785091821513543,-7.6037461567187
"IKBKB",-0.0815215515578078,14.4868015706988,-0.414019625333988,0.6871833877408,0.785238557917271,-7.66407083708437
"PNP",-0.0718362752440225,13.1947776956147,-0.413136590251479,0.687810366465766,0.785651191691665,-7.66446366979111
"YBX3",0.028133512472472,13.8564651470069,0.412470916651282,0.688283175678134,0.785887474547483,-7.66475926894281
"RPL13A",-0.0267890099216412,12.5949378421854,-0.411930671326723,0.688666999590501,0.786022009961348,-7.66499883115858
"HNRNPAB",0.0342197145045198,13.0675859437344,0.411088859187073,0.689265258812708,0.786401096444615,-7.66537151194012
"CYBA",0.0453617315524024,10.8162827075862,0.410491024802737,0.689690263428464,0.786582295805138,-7.66563573242195
"PARVB",-0.0279663067470306,13.0473506012876,-0.407407806070361,0.691883927403964,0.788600177814266,-7.66699248640849
"TRNT1",0.0358771592555627,9.54728042320585,0.407254162856472,0.691993320159862,0.788600177814266,-7.66705983708221
"UBQLN4",0.0275047038424763,10.3016481351661,0.406723597371049,0.69237113533008,0.78872656318442,-7.66729222524605
"CATSPER2",0.0835234699437173,11.995321850732,0.410546476032328,0.692868494961405,0.788988979811542,-7.38372897707976
"LRRFIP1",-0.0353367683003682,11.4954895205681,-0.405028219296432,0.693579001272646,0.789493816934002,-7.66803283453044
"AK2",-0.0364418895242444,15.0077896322672,-0.404074089689043,0.694259161081257,0.789963735462116,-7.66844831816132
"NANS",-0.037753686538057,10.4929296795791,-0.402277848155811,0.695540394940602,0.790832830249042,-7.66922792875955
"NUP93",-0.0249254769573142,10.4069895617231,-0.401831253986701,0.695859099479864,0.790832830249042,-7.66942123827864
"IL18",-0.0522996219744893,12.2896056252357,-0.401586596364827,0.696033721503517,0.790832830249042,-7.66952705072834
"SRR",-0.167973308725657,8.59473038625317,-0.403774976859144,0.696336406711469,0.790832830249042,-7.55562782811309
"PRSS1",-0.0410176009971543,11.4068687190376,-0.401127998541997,0.696361091136381,0.790832830249042,-7.66972522223123
"VASP",-0.0270987100310638,10.7725376214403,-0.399738934518519,0.697353069355547,0.791655136360216,-7.67032413127095
"EFHD1",-0.0740642009939982,11.1275617942505,-0.398026310835693,0.699399657521863,0.793673574491976,-7.61158251248185
"HDHD2",-0.0260167674219041,13.7923046639024,-0.396335529917495,0.699786066020508,0.793807226522304,-7.6717830243059
"NID1",-0.0186802848400696,13.85107239717,-0.393680870955845,0.701686267165327,0.795657298339808,-7.67291255763574
"MRPS16",-0.0403559413357559,11.1221156575676,-0.393102976021368,0.702100208172043,0.795821294648403,-7.67315746992862
"IGKV1-27",0.0445333110985171,11.8665301585022,0.390099714861104,0.70425304920004,0.797955429595904,-7.67442462800847
"MAPK9",0.0580027526393128,11.3130773470973,0.389389059580775,0.704762870632195,0.798227015223509,-7.67472309181536
"SYNGR1",-0.0373513882184291,11.2925849345116,-0.388555403486567,0.705361126527842,0.798403207292636,-7.67507254007596
"TUBB8",0.211393359838317,11.8994091179707,0.389437007756802,0.705531576341403,0.798403207292636,-7.61525254199805
"COL1A1",-0.0428590284769932,13.2831351975668,-0.38784599545146,0.705870383212582,0.798403207292636,-7.67536933348138
"C11orf68",0.0263745483404758,10.7407137179173,0.387666609748572,0.70599918127095,0.798403207292636,-7.67544429918161
"ACO1",0.0330496750570752,14.3682826428589,0.387061481747674,0.706433731536771,0.798589011741071,-7.67569693497082
"ERI3",0.0576123580682903,10.6351674111617,0.40322609261891,0.710120669464462,0.80225813583159,-6.99717219684224
"USP7",-0.024628512512038,11.6642335584006,-0.381792020279123,0.710222430908778,0.80225813583159,-7.67788067241119
"XRCC6",-0.0190653640388234,12.5526018530028,-0.38108451784822,0.710731748979579,0.802322345225935,-7.67817165467045
"GDI1",0.0245280057049477,12.4146294489706,0.380958751909539,0.710822301117258,0.802322345225935,-7.67822332484898
"MRPL41",-0.0684325872359715,12.629337926818,-0.379964548597776,0.711538297597727,0.802823852386897,-7.67863120332345
"PPM1B",0.0441523535565995,10.9827324363388,0.379330626933567,0.711994982276282,0.803032508636035,-7.6788907325119
"MVK",-0.0401236126842299,10.4930623448219,-0.378351184162613,0.712700817692095,0.803248250805733,-7.6792908899418
"MCCC1",0.0248577535614523,12.5026419313215,0.378310809164144,0.712729920004275,0.803248250805733,-7.67930736379441
"PDCD6",-0.0243533096640398,11.1542391865519,-0.376147988930733,0.714289582424287,0.804699091141352,-7.68018733941154
"IGHV1-18",-0.0859908729935199,11.6100484386727,-0.374322217079893,0.715607259032564,0.805876314954736,-7.68092635902573
"AGO2",-0.0215784410366062,13.1125216184764,-0.372845970284818,0.71667339219338,0.806520805386585,-7.68152134107749
"LTF",0.0687417148523348,11.6431861882037,0.372773942407326,0.716725426377385,0.806520805386585,-7.68155031239667
"C8B",0.0421662598407302,10.4487447988529,0.371687113991112,0.71751075318243,0.80698307110867,-7.68198679883305
"GRSF1",-0.0237919160765614,12.5464677819807,-0.371249516817502,0.717827051596312,0.80698307110867,-7.68216219384457
"HYPK",-0.048941219152697,11.0244214302315,-0.370900846727911,0.718079112635697,0.80698307110867,-7.68230180158075
"LTA4H",-0.031514950356792,14.7665494483307,-0.370694104251828,0.718228587822606,0.80698307110867,-7.68238452105867
"PTMS",0.0288137548804031,11.7774161695274,0.370007620478936,0.718725005641475,0.807233900292877,-7.68265886695074
"MSI2",0.0197953295828128,12.3283130180008,0.369452694976977,0.71912638922922,0.807377842010769,-7.6828802748751
"ZC3H15",-0.0445600832443418,10.7108159527665,-0.369895216085958,0.719565142922931,0.807563614636256,-7.62331308385074
"HAX1",-0.0290888035228285,11.8886470661582,-0.366932507507849,0.72095038591676,0.808811082150351,-7.68388172152453
"CRKL",0.0270490795317766,11.9613044894865,0.364977480071943,0.722366602932175,0.810092338392629,-7.6846539887821
"CD9",0.0425977326680496,15.7282455576282,0.364484607019932,0.722723811687493,0.810185456576836,-7.68484804675384
"TMEM33",0.0235665513792096,11.3810281397588,0.363992115383954,0.723080813338076,0.810265231018646,-7.68504169916605
"HLA-DRA",0.0337045452138458,10.4316339068571,0.363629963782876,0.72334337713272,0.810265231018646,-7.68518393773439
"GPS1",0.0217711012511312,12.0105486255161,0.361176584518852,0.72512308670043,0.811951012201504,-7.68614388999246
"LAMB1",-0.0304852398291224,13.1926209700802,-0.360204006386768,0.725829079011563,0.812340179115717,-7.68652268346924
"TNS1",0.0255731370963623,12.8739293062885,0.359940444177996,0.726020444346737,0.812340179115717,-7.68662516238491
"DBI",-0.0698512782211953,15.8987669001413,-0.356137404959997,0.728783907809598,0.815123560778714,-7.68809572114177
"TXNRD2",-0.0461491909976122,11.1451185244272,-0.354685737981484,0.729839826705654,0.815995719983052,-7.68865303096231
"HRSP12",-0.0347780281579428,12.761938468754,-0.351635642873389,0.732060331097063,0.817963876034386,-7.68981675244673
"MRPS24",0.0642670793860862,9.94187211821203,0.350756505004006,0.732700833294531,0.817963876034386,-7.69015035292231
"ACTR2",0.0218800529900385,11.771556968692,0.35058947357107,0.732822549429433,0.817963876034386,-7.69021364299209
"SMYD2",0.0313255683158644,12.0699388419909,0.350541226090466,0.732857708900193,0.817963876034386,-7.69023191901817
"ABCF1",0.0197365108605752,13.7578838980953,0.350367641151656,0.732984211079206,0.817963876034386,-7.69029765224044
"ATP6V1B2",0.0244078856320016,12.0077386480399,0.349302517788388,0.733760615167594,0.818521184530102,-7.69070029725679
"LONP1",0.0355892542407847,13.787715058085,0.348559940091437,0.73430209001194,0.81854846848994,-7.69098030281736
"UBE2O",-0.0437099834054724,11.8506783032098,-0.348509215705639,0.734339082899097,0.81854846848994,-7.69099940833947
"HIST1H2BK",0.0204838127584175,17.6706062304028,0.347019447930322,0.735425873961712,0.818941087971181,-7.69155932292932
"MUSTN1",-0.105548674183231,14.6746854705851,-0.346545103614744,0.735772037707732,0.818941087971181,-7.6917371085788
"TMED2",-0.0430289923591296,10.0248429777597,-0.346474281626309,0.735823726981979,0.818941087971181,-7.6917636324769
"SRSF1",-0.0235806291569745,11.0504414095178,-0.346222836940604,0.736007254431202,0.818941087971181,-7.69185775948693
"S100A9",-0.0677728688908488,14.4760639805759,-0.346127289616023,0.736076998190002,0.818941087971181,-7.69189350961868
"NACA",-0.0328080195888489,14.6309098253953,-0.342819985311188,0.738492665406355,0.821319467924644,-7.69312502963811
"HIBCH",0.0722195458810226,14.1961218093214,0.342156100193609,0.738977928022611,0.821549953840036,-7.69337084307907
"VPS37C",0.0195370695466259,11.6002245266513,0.341068335714541,0.739773280573409,0.822124875552623,-7.69377259695201
"ECM29",-0.0248324763518415,14.708898087561,-0.340045273346309,0.740521615920583,0.822647133475686,-7.69414931199147
"FNTA",-0.0232117960785718,12.0466754388677,-0.338850026246167,0.741396255756304,0.823309258083382,-7.6945880271832
"NDRG1",0.0446193548492033,10.4211480614133,0.338281993943355,0.741812056463513,0.823426677294604,-7.69479599352337
"CSTA",0.0637286190163362,13.2704681905909,0.337944281792304,0.74205930342996,0.823426677294604,-7.69491947390005
"TTR",-0.0335689472684315,14.0355762787293,-0.33689790312152,0.742825575734576,0.823967558669546,-7.69530130337921
"TBL2",-0.116098469633734,10.4171781862212,-0.338540174248753,0.745612107449692,0.826748134151535,-7.14431169683649
"LUM",0.0219731395944969,14.942542991752,0.330741497090601,0.747339867990234,0.82835307948655,-7.69752433794687
"SLC4A1",0.0367555608256449,15.2036939424923,0.32944025983206,0.748295305155303,0.829101097388047,-7.69798906591028
"MRPL11",-0.0255959379233701,10.2382768201046,-0.328863378461705,0.748719024109762,0.829251390503463,-7.69819452102018
"ABCF3",0.0460056305781347,11.0380935724073,0.328491515393237,0.748992203469963,0.829251390503463,-7.69832677231001
"TRIAP1",-0.241685002839731,9.57490165228017,-0.331251662066051,0.749508216194532,0.829511902192825,-7.50721261053652
"TRIM47",-0.0631787957375742,10.7094440119452,-0.324846550627663,0.751671790014087,0.83159496049855,-7.69961532467425
"SERPINA3",-0.0729563717530723,14.9250475712782,-0.322777646049984,0.753194273548939,0.832967469437543,-7.70034044581075
"PXDN",-0.0540329194714086,10.2628199865209,-0.321984364985814,0.75377833299008,0.833301524124836,-7.70061727476513
"CTTN",0.0274147537985687,10.8132086502914,0.321299712006678,0.754282544246162,0.833547089845703,-7.70085565914751
"XPO7",0.135297221535353,10.441456143072,0.337191915104683,0.755157204273281,0.834135520656613,-7.02718580297484
"MAN2C1",0.0337534512367519,12.3881107215581,0.319687265836555,0.755470501763892,0.834135520656613,-7.70141511927894
"PSMD4",-0.0208542575599377,13.1940771989853,-0.319119170144304,0.755889200384757,0.834135520656613,-7.70161157022224
"TNFAIP2",0.0649900530149186,10.3005426942162,0.321012826344291,0.755944136825181,0.834135520656613,-7.55636815334154
"EEA1",-0.0356715693330685,11.217592167522,-0.318386509085002,0.756429308738538,0.834278678687043,-7.70186442288
"ITGA7",0.0177880510366375,11.9356241989782,0.318057542037378,0.75667186351316,0.834278678687043,-7.70197776905075
"S100A8",0.0680850714345169,13.267423420777,0.317719878908654,0.756920858734336,0.834278678687043,-7.70209399193763
"HSPB1",-0.0489726296697874,19.9981628837897,-0.316175034424743,0.758060407333084,0.834970579200167,-7.70262417937394
"HBB",0.0343238770513992,21.1413814437641,0.316102770644784,0.758113727239949,0.834970579200167,-7.70264891808265
"GARS",0.0197104847661915,11.7071538008933,0.315596010542746,0.75848767782764,0.835071195223799,-7.70282224594071
"PRKACA",-0.0371015041627913,14.8855526750052,-0.313754265578429,0.759847291947758,0.835875758697326,-7.70344988240656
"ATP6V1A",0.0190399819290317,12.3946861380402,0.313636919725217,0.759933948018796,0.835875758697326,-7.70348974978601
"DDX19A",0.0370143893869521,11.4259110196322,0.313456673836214,0.760067060446604,0.835875758697326,-7.70355095847677
"CAMK2A",-0.0376680269410326,13.8326500823633,-0.311411729139711,0.76157783210415,0.837225630159138,-7.70424297109853
"LARP4",-0.0283377031662315,13.3232859208218,-0.310412188518849,0.762316656711852,0.837675374456059,-7.70457959946625
"CRK",-0.0235137315739475,11.1374600347039,-0.309483953002995,0.763002997973879,0.837675374456059,-7.70489126193512
"PPP1R11",0.103420943846137,10.6445524845313,0.309320357190664,0.763123983607763,0.837675374456059,-7.7049460955383
"WDR37",0.0253150241403066,11.175768456245,0.30897790866044,0.763377259474356,0.837675374456059,-7.70506078434322
"TPPP",0.0253459743723479,11.7479126028042,0.30894131491738,0.76340432602713,0.837675374456059,-7.70507303250857
"ARPC2",-0.0212679196115619,11.3914887448497,-0.306475126732482,0.765229205102466,0.838871420184401,-7.70589519830935
"OSBPL9",-0.0282409515053565,10.473037381999,-0.305692591349492,0.765808563027681,0.838871420184401,-7.706154723473
"GSTM1",0.181228731765799,13.9380283060055,0.30561181278368,0.765868376822868,0.838871420184401,-7.7061814762932
"MRPL30",-0.0323362663971789,10.540460142088,-0.305335900199872,0.766072692842421,0.838871420184401,-7.7062728026076
"HSPH1",-0.0276833449400176,11.6111728591517,-0.30526885143176,0.766122345946462,0.838871420184401,-7.7062949833287
"G6PD",-0.0214331759872302,10.5256742401563,-0.305167210248664,0.766197618638815,0.838871420184401,-7.70632859860498
"SIGLEC1",-0.0182904056431354,14.8341216194633,-0.303511641785996,0.767424043884588,0.839902981362577,-7.70687458786489
"PRKAR1A",-0.0318586530922094,14.67017949984,-0.300832928661964,0.769409818389124,0.841764536593803,-7.70775181785759
"LGALS3BP",-0.0160752060183498,11.1904715730568,-0.298882525676221,0.770856778891371,0.84303544841747,-7.70838573057597
"OXSR1",0.0207769522934438,14.830113715208,0.296979362109596,0.772269576803373,0.844067796523371,-7.70900038198325
"COMMD9",-0.0403205159541251,8.65715762112726,-0.29684140634916,0.772372020913434,0.844067796523371,-7.70904478651951
"PITHD1",0.0520085967019952,13.4178080087189,0.295329349744525,0.773495152243191,0.844982689419087,-7.70953015009996
"IDH3A",-0.0289058277158123,14.6277718058137,-0.290739168130572,0.776907992727257,0.848397309131207,-7.71098864212202
"CUTA",-0.0322717724534503,14.6660330441483,-0.289172419483589,0.778074021193233,0.849356753833027,-7.71148131744072
"EPHX2",0.0610262238902415,13.460170282673,0.288370945077894,0.778670728275291,0.849636655428437,-7.71173233384997
"PREB",0.0290966292229911,13.4723302101841,0.288055687823605,0.778905482083125,0.849636655428437,-7.71183088239619
"LGALSL",0.0368110527373702,12.3660254200488,0.286266160897734,0.780238477366896,0.8507766422949,-7.71238827283101
"MAPRE3",0.0425178530320345,13.8814463820617,0.283947995235935,0.781966351706784,0.852346207780725,-7.71310523569465
"RAB5B",0.0136833013729643,13.1203904632167,0.282842004241099,0.78279115246204,0.852930625193705,-7.71344527412142
"UBR4",0.0173339662253831,11.8032368496389,0.282020013872043,0.783404339451027,0.853284122033831,-7.7136971495182
"NDUFAF4",0.0471683518777208,11.486316085635,0.281288551852311,0.783950124200962,0.853286524776454,-7.71392067795737
"ACTA2",0.0284990873642492,19.3000814459906,0.281243068498232,0.783984065911361,0.853286524776454,-7.71393455839194
"C3",0.031851487271723,14.5332347999268,0.28045484050518,0.784572351746777,0.853290675377254,-7.71417475558303
"HTRA2",-0.0189141229163639,11.5940165912845,-0.279985429754555,0.78492275881234,0.853290675377254,-7.71431748389535
"PLN",0.0895238196287487,14.0995346065705,0.279933815610162,0.784961290941428,0.853290675377254,-7.71433316323946
"HINT3",-0.0211854951161801,12.6983344679008,-0.279690524669027,0.785142926007023,0.853290675377254,-7.71440703180905
"ATP2B1",0.0250835187441751,10.5156672864601,0.278827583491934,0.785787285057521,0.853676995347417,-7.71466852977034
"APEX1",0.0151851764395694,12.130435913883,0.277646331165579,0.786669600577514,0.854321451564334,-7.71502519498506
"HNRNPA3",-0.0190544463204549,12.9207744308434,-0.275394495132066,0.788352440294352,0.855715635592901,-7.71570097652543
"SMS",0.0388812286952049,11.0150262837269,0.275153581771623,0.788532546774778,0.855715635592901,-7.71577295403599
"HPX",-0.0310329882387759,13.7576966827522,-0.274038738644092,0.789366170763097,0.856305812997412,-7.7161052263933
"COL3A1",0.0308253012197923,14.8310025849563,0.268831170386453,0.793263782272634,0.860218156556196,-7.71763969296495
"KLC1",0.017584139556643,11.950164373907,0.268131166630416,0.793788156175838,0.860221979840538,-7.71784374302548
"AHNAK",0.0142475156645272,14.0308258149043,0.268049256061131,0.79384952251274,0.860221979840538,-7.71786758554025
"POTEJ",-0.0476599054855154,13.4522977421183,-0.267076861618005,0.794578139685137,0.860384296775131,-7.71815008094063
"TUBB4A",-0.0358488959038947,10.469492956843,-0.267072190983937,0.794581639898251,0.860384296775131,-7.71815143538702
"HPRT1",0.0356686403247455,11.5417026435895,0.266682402469823,0.794873767474282,0.860385341716667,-7.71826438857861
"SLC2A1",0.0433265621440899,12.9341653779469,0.264892156982258,0.796215893198759,0.861522506189064,-7.71878107668491
"OGT",0.0380690908152364,9.41626056163853,0.263606687592681,0.797180021734515,0.862249986905378,-7.71914996169573
"SCARB2",0.186442235035416,10.3575732767636,0.269053689815257,0.79767791241138,0.862287632671589,-7.14694354940533
"IGFALS",-0.0309695367333251,10.6004154556934,-0.262534042883958,0.797984799531002,0.862287632671589,-7.71945641804342
"GCLM",-0.0244124426067778,11.7265532382102,-0.26239352408692,0.798090245467613,0.862287632671589,-7.71949647313509
"ESYT2",-0.0226432997051909,11.8009561716394,-0.261269785322982,0.798933656095027,0.862619498870347,-7.71981603507855
"LAMB2",-0.0303523405488377,14.1977806063247,-0.260046647915396,0.799851975610852,0.862619498870347,-7.72016232466035
"EIF3M",-0.0218371434906199,12.4345252735258,-0.260024629121985,0.799868510021003,0.862619498870347,-7.72016854383134
"MAPRE1",-0.0167108239472018,11.7331113356268,-0.259614875000124,0.800176222448686,0.862619498870347,-7.72028418333471
"FAM114A2",-0.0250990405474134,11.1695142439245,-0.259529361595725,0.80024044481405,0.862619498870347,-7.72030829394777
"PPP2R5A",-0.0134260973977245,11.8298024171465,-0.259224562920089,0.800469367643776,0.862619498870347,-7.72039416853369
"ORM1",-0.0455089284569752,14.9493109312222,-0.259162458268621,0.800516014527972,0.862619498870347,-7.7204116538039
"GOLT1B",-0.0312409540806637,9.64502244076545,-0.258873911495141,0.800732753096907,0.862619498870347,-7.72049283852628
"SHMT1",-0.0214817850222673,12.1246913563696,-0.257075018577855,0.80208436729337,0.86335006584149,-7.72099695632408
"RILP",-0.0226941420492306,11.1093116882301,-0.257024756801875,0.802122141717437,0.86335006584149,-7.72101099172652
"XPO4",0.0591931817142477,15.4646393423145,0.256804870041261,0.802287404670298,0.86335006584149,-7.72107236237387
"COL6A2",-0.0237300499859323,16.0555425960827,-0.256326395778064,0.802647052446328,0.863422657436803,-7.72120572585288
"RABGAP1",0.0261477398194696,14.86178108114,0.254432910809301,0.804070770825003,0.86449522813228,-7.72173108095376
"ATP6V1G1",-0.018294509135572,11.7427150143954,-0.253894403066202,0.804475813408627,0.86449522813228,-7.72187978943193
"CPNE1",-0.0239639606113329,12.101819785416,-0.253833287281029,0.804521785909905,0.86449522813228,-7.72189664684179
"SMU1",-0.015972801370209,10.8001978032023,-0.247922552795327,0.808971599371901,0.868960769227178,-7.72350804235778
"PFDN1",0.0164297129679358,14.2111392049011,0.247160049763724,0.80954615980424,0.869261955749102,-7.72371318516775
