"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"162","SNU13",-0.827585215682028,11.7326302929822,-2.98651961724166,0.0141094618954001,0.210634910854784,-2.84181285207291,0.0294145499176637,"Downregulated (π < 0.05)",""
"163","AK2",-0.849120890865189,14.7445274272473,-2.98634585468048,0.0141135908635883,0.210634910854784,-2.84208331322513,0.0268422282866109,"Downregulated (π < 0.05)",""
"164","UQCRB",-1.26657295544099,13.0015335576436,-2.98400332582058,0.0141693746705758,0.210634910854784,-2.84572952794342,0.00455565442291524,"Downregulated (π < 0.05)",""
"165","NDUFA10",-0.862040049422216,13.7756780403363,-2.98200554876938,0.0142171262039583,0.210634910854784,-2.84883923138225,0.025565236156372,"Downregulated (π < 0.05)",""
"166","IGKC",1.12068944016867,15.2615387570716,2.97997757903103,0.0142657671162359,0.210634910854784,-2.85199602937285,0.008541576651362,"Upregulated (π < 0.05)",""
"167","GDI2",0.675986327668811,14.426417710556,2.97260988729457,0.0144439126125178,0.211988202474737,-2.86346559541876,0.0570127673122331,"not signifficant",""
"168","COMMD3",-1.74902054725056,7.25509552039999,-3.46199553763294,0.0146048339220791,0.212720045243696,-2.59081969956117,0.000616122230093184,"Downregulated (π < 0.05)",""
"169","S100A9",0.802890872991782,12.379081033731,2.95853963113483,0.0147904412230886,0.212720045243696,-2.88537254261434,0.0339386491162167,"Upregulated (π < 0.05)",""
"170","LACTB",-0.855828351729835,11.703417151336,-2.95832929658303,0.0147956851465395,0.212720045243696,-2.88570005705941,0.0271612480915564,"Downregulated (π < 0.05)",""
"171","HPX",0.788797039740819,14.9042700537867,2.95194669041453,0.0149557151286379,0.212720045243696,-2.89563888280674,0.0363323350062371,"Upregulated (π < 0.05)",""
"172","L2HGDH",-1.01565424865945,10.577847980882,-2.94990907113062,0.0150071739935976,0.212720045243696,-2.8988119651643,0.0140523917208246,"Downregulated (π < 0.05)",""
"173","NDUFB3",-1.16279147439517,13.189246754311,-2.94961910440223,0.0150145115573886,0.212720045243696,-2.89926352172987,0.00757988784470914,"Downregulated (π < 0.05)",""
"174","HADHB",-0.827283510286929,16.192585494495,-2.92580734454304,0.0156296873074333,0.220163009140914,-2.93634939046565,0.0320541936059819,"Downregulated (π < 0.05)",""
"175","GBP1",0.901888073491305,8.59231041394204,2.91650057963608,0.0158770357744748,0.220735643474172,-2.95084638416269,0.023839404432787,"Upregulated (π < 0.05)",""
"176","ANXA6",0.780017250380562,15.8294308150564,2.90642452811196,0.0161493150909801,0.220735643474172,-2.96654270835219,0.0400248114177226,"Upregulated (π < 0.05)",""
"177","ANXA2",1.04429463505393,15.5857660771685,2.9042404355403,0.0162089570417037,0.220735643474172,-2.96994517595843,0.0135038257559698,"Upregulated (π < 0.05)","ANXA2"
"178","NDUFAF3",-0.94335127509193,7.38033467108447,-3.0639797501428,0.0162299239186059,0.220735643474172,-2.88003681477061,0.020497447047875,"Downregulated (π < 0.05)",""
"179","MRPS36",-0.691898040359993,10.453721895316,-2.89702398912158,0.0164076140305794,0.220735643474172,-2.98118750644267,0.0582094414111273,"not signifficant",""
"180","IGHG1",1.28821149747738,17.580907399419,2.89582768088921,0.0164407843967092,0.220735643474172,-2.98305124126567,0.00503188718896524,"Upregulated (π < 0.05)",""
"181","CRYL1",0.797144550249175,10.4696881482597,2.89217926314393,0.0165423658314758,0.220735643474172,-2.98873518356128,0.0380158584356472,"Upregulated (π < 0.05)",""
"182","UQCRC2",-1.34960793141328,14.1117823114815,-2.89160399090322,0.0165584409219952,0.220735643474172,-2.98963141844292,0.00394797609590457,"Downregulated (π < 0.05)",""
"183","PTMS",1.38044868735453,12.7990162166205,2.89083940334164,0.0165798306648477,0.220735643474172,-2.99082259638187,0.00348515159237437,"Upregulated (π < 0.05)",""
"184","EIF5A",-0.855158567695778,13.1774344186328,-2.88937140298732,0.016620977353372,0.220735643474172,-2.99310965427311,0.0300870224779663,"Downregulated (π < 0.05)",""
"185","APOOL",-0.616901169762478,10.9980453501346,-2.87784659397379,0.0169476260354143,0.220735643474172,-3.01106493406536,0.0808230419120854,"not signifficant",""
"186","ATP5F1A",-0.75423569360396,18.070427026608,-2.87544658495416,0.0170164644226373,0.220735643474172,-3.01480412075777,0.0463082641678066,"Downregulated (π < 0.05)",""
"187","RALA",-0.776033620400169,13.1507640375257,-2.87134589990898,0.017134739009351,0.220735643474172,-3.02119296409517,0.042601957760132,"Downregulated (π < 0.05)",""
"188","HINT3",-0.584805213344142,11.2576424314167,-2.86888800862539,0.0172060300678313,0.220735643474172,-3.02502235290924,0.0929430376098384,"not signifficant",""
"189","ATPAF2",-0.692169081918669,10.6680970022682,-2.86467243406475,0.0173290031857521,0.220735643474172,-3.03159021205949,0.0603856196089459,"not signifficant",""
"190","USP14",0.762022393957386,14.4048113711459,2.86171601564223,0.0174157761175495,0.220735643474172,-3.036196303287,0.045662432855139,"Upregulated (π < 0.05)",""
"191","HEBP1",0.57011575177952,9.50467383976882,2.85416722255532,0.017639340237359,0.220735643474172,-3.04795724146864,0.10006724874426,"not signifficant",""
"192","NDUFB6",-0.902601401657241,11.2730509250701,-2.85410638529076,0.0176411537418063,0.220735643474172,-3.04805202474501,0.0261404343016399,"Downregulated (π < 0.05)",""
"193","ALDH5A1",-1.08302406148976,12.6236990797874,-2.85390479708513,0.0176471642551401,0.220735643474172,-3.04836609517817,0.0126213775850379,"Downregulated (π < 0.05)",""
"194","TIMM8B",-0.839483733996135,11.7094998589878,-2.84980605851223,0.0177698220509673,0.220735643474172,-3.05475182083251,0.0339341843832362,"Downregulated (π < 0.05)",""
"195","RAC1",0.619857098365536,15.1482252744391,2.84970908266423,0.0177727345534434,0.220735643474172,-3.05490290591393,0.0822427740691209,"not signifficant",""
"196","USP5",0.740548295856099,13.1753895360294,2.84963938135733,0.0177748282105449,0.220735643474172,-3.05501149816347,0.0505703990309959,"not signifficant",""
"197","CTSD",0.571313537042572,13.6624760535397,2.84777237680028,0.0178310014690758,0.220735643474172,-3.05792022018721,0.100201223375681,"not signifficant",""
"198","ARHGDIB",0.639342186158714,11.1030740221048,2.84774702184986,0.017831765568293,0.220735643474172,-3.05795972213637,0.0761929467104576,"not signifficant",""
"199","NDUFB9",-0.951177346021638,12.5231978969846,-2.83350705205729,0.0182661806273384,0.224976928229178,-3.08014445976086,0.022208474015012,"Downregulated (π < 0.05)",""
"200","CMC2",-0.831883331110143,9.80859640525104,-2.81042401406528,0.0189932270136896,0.232061818620953,-3.11610250643071,0.0369823923322674,"Downregulated (π < 0.05)",""
"201","NLRX1",-0.630781720824347,9.13518699196434,-2.87314036130787,0.0190307733752801,0.232061818620953,-3.07843032862165,0.0821698645231682,"not signifficant",""
"202","NT5C",1.07140267965491,10.1590784680296,2.79831030390649,0.0193864012091699,0.234246564016582,-3.13497034839711,0.0146291774303659,"Upregulated (π < 0.05)",""
"203","TRIM32",-0.667263445525597,9.86192978619543,-2.79786279985977,0.0194010822094517,0.234246564016582,-3.13566732229281,0.0720325597287736,"not signifficant",""
"204","MLYCD",-0.66428156271451,8.78722722557739,-2.84098803547218,0.0200375506664176,0.239319235636752,-3.12630765662829,0.0744640579206053,"not signifficant",""
"205","MT-CO2",-1.92866746951311,15.3799262176264,-2.77173910687957,0.0202778383169129,0.239319235636752,-3.1763480800048,0.000543009892018431,"Downregulated (π < 0.05)",""
"206","UBE2N",0.730539553995243,16.7167974878502,2.7713195921183,0.0202922392684312,0.239319235636752,-3.17700125396612,0.0580012822198775,"not signifficant",""
"207","RAN",0.717750245762618,15.1181158468163,2.76942941640939,0.02035725251137,0.239319235636752,-3.17994416228974,0.0611058464016599,"not signifficant",""
"208","PTGES2",-0.872610346471257,12.0183379969788,-2.766515869257,0.0204578764185759,0.239319235636752,-3.18448025208793,0.0335768105288354,"Downregulated (π < 0.05)",""
"209","CTSB",0.707459729883983,13.4177231079471,2.7650287089721,0.020509430894321,0.239319235636752,-3.18679553121359,0.0639403716946662,"not signifficant",""
"210","CHCHD3",-1.00284858922315,13.1062876884429,-2.76383046668426,0.0205510648481737,0.239319235636752,-3.18866097213873,0.0203248939251916,"Downregulated (π < 0.05)",""
"211","NDUFV3",-0.975432587538581,9.21473093863793,-3.17556132020669,0.0206023495387004,0.239319235636752,-2.89755782280217,0.0226641509337532,"Downregulated (π < 0.05)",""
"212","IGKV3D-20",1.49123158349629,12.8389684194963,2.75827620388925,0.0207451674155564,0.239841534601551,-3.19730747992973,0.00309124473167402,"Upregulated (π < 0.05)",""
"213","XRCC6",0.674404203271438,13.514788198447,2.75051917473028,0.021019343544955,0.241494696345973,-3.20938181250605,0.0739209097656754,"not signifficant",""
"214","COX6C",-0.772739506779022,11.8620422286144,-2.74867067633702,0.0210852162456296,0.241494696345973,-3.21225888975847,0.0506840875319219,"not signifficant",""
"215","MAPRE1",0.936067663959436,12.7173377081135,2.73933212067352,0.0214211934671669,0.244201605525703,-3.22679233892611,0.0273877734904514,"Upregulated (π < 0.05)",""
"216","OPA1",-0.599740873161139,11.7055163087296,-2.7293710760998,0.0217855062158285,0.247081867076908,-3.24229171621306,0.100769990785442,"not signifficant",""
"217","MAP4",0.662479916937471,14.8059953595164,2.72648650762028,0.0218921646947098,0.247081867076908,-3.24677952113445,0.0795196757042452,"not signifficant",""
"218","PBXIP1",-0.590743676753249,11.9314424021347,-2.72422173321179,0.0219762737750983,0.247081867076908,-3.25030286169632,0.104838269396716,"not signifficant",""
"219","MT-ATP8",-1.11150462745607,14.8017704549919,-2.71713364043741,0.0222416160845069,0.248354830274079,-3.26132879009129,0.0145501589789103,"Downregulated (π < 0.05)",""
"220","IGKV3-7",0.621189274818509,11.1490370051073,2.71464277145902,0.0223356242058351,0.248354830274079,-3.26520306453143,0.0942790772662656,"not signifficant",""
"221","PSME3",0.848137715292914,10.1888830711761,2.71184929721877,0.0224415280077454,0.248354830274079,-3.26954774537595,0.039945270850892,"Upregulated (π < 0.05)",""
"222","CFB",0.847386594378658,12.4959813971728,2.70542134381481,0.0226871388587148,0.248354830274079,-3.27954403409634,0.0404305625661207,"Upregulated (π < 0.05)",""
"223","MYH7B",-0.844143189802882,10.451230120147,-2.84013616126123,0.0226895655122014,0.248354830274079,-3.19433400361479,0.040933781462624,"Downregulated (π < 0.05)",""
"224","TIMM44",-0.720817556781208,11.629313988243,-2.70443833699542,0.0227249366324144,0.248354830274079,-3.28107259882173,0.0653639483066696,"not signifficant",""
"225","GADD45GIP1",-0.693059694356204,10.4736165105492,-2.70252233459795,0.0227987910288323,0.248354830274079,-3.28405185513113,0.072767066348369,"not signifficant",""
"226","LCP1",0.661030025189293,10.8499803710141,2.69969016359715,0.0229084017706167,0.248444658140627,-3.28845543230469,0.0823962251270394,"not signifficant",""
"227","PERM1",-0.628501379264296,10.1326481799985,-2.68999214113898,0.0232877574006006,0.250786747681514,-3.30353189371506,0.0941320436027305,"not signifficant",""
"228","CHMP3",0.602634608325941,10.6646441642932,2.68617957145039,0.0234386134152746,0.250786747681514,-3.30945781703896,0.104151267282613,"not signifficant",""
"229","AFG3L2",-0.882196332194756,12.2195243099006,-2.68433364993348,0.0235120047856906,0.250786747681514,-3.31232673260408,0.0365727580707693,"Downregulated (π < 0.05)",""
"230","TBCB",0.681565379030383,10.6644455077318,2.6758391710035,0.0238527155428259,0.250786747681514,-3.32552685435297,0.078376516214128,"not signifficant",""
"231","ISOC2",-0.745549682750799,9.98178631031514,-2.72915930245966,0.0239836841901574,0.250786747681514,-3.29300602706331,0.0619650509167448,"not signifficant",""
"232","THEM4",-0.744375021441854,9.74365002096636,-2.72824795702979,0.0240189093824007,0.250786747681514,-3.29436512264772,0.0623052030645743,"not signifficant",""
"233","UQCRH",-1.25821473607297,14.5465901810951,-2.67009501311576,0.024085912755742,0.250786747681514,-3.3344512246564,0.00920259897813404,"Downregulated (π < 0.05)",""
"234","PIN1",0.76019156760634,11.5820909716042,2.66826728722395,0.0241605915834444,0.250786747681514,-3.33729053560406,0.0589999990180467,"not signifficant",""
"235","NDUFA7",-0.92879830597486,12.6952215234954,-2.66784641709545,0.0241778207023864,0.250786747681514,-3.33794432087274,0.031515237902997,"Downregulated (π < 0.05)",""
"236","CDH13",-0.57272868555857,11.7774281105463,-2.66718885106783,0.0242047640637263,0.250786747681514,-3.33896577584932,0.118689871652982,"not signifficant",""
"237","NDUFA9",-0.854532618611549,12.005792622589,-2.66608938181728,0.0242498813547608,0.250786747681514,-3.34067363175101,0.0416563947439951,"Downregulated (π < 0.05)",""
"238","SMS",0.616907942894338,11.6456788535077,2.6507778921355,0.024887021638284,0.251552355804114,-3.36445148608745,0.102438440220638,"not signifficant",""
"239","MYG1",0.64390794268996,9.81440141304998,2.65060193901401,0.0248944399635336,0.251552355804114,-3.36472466203927,0.0927336962898212,"not signifficant",""
"240","VAMP5",-0.647271185981012,11.6898462298959,-2.65000659534236,0.0249195565493472,0.251552355804114,-3.36564895067538,0.0916487919057739,"not signifficant",""
"241","PPP2CA",-0.562451496886965,9.51648069347794,-2.64885065595676,0.0249683962147149,0.251552355804114,-3.36744352784133,0.125490246011378,"not signifficant",""
"242","NDUFA12",-1.14678176915581,11.8820495577944,-2.64814170826548,0.0249983973893928,0.251552355804114,-3.36854412296904,0.0145463784120864,"Downregulated (π < 0.05)",""
"243","TACO1",-0.637152008795105,9.27811982859388,-2.70129040910107,0.0250850192748087,0.251552355804114,-3.33456748092492,0.0955396607018357,"not signifficant",""
"244","CLIC1",0.956020398056534,9.75366444952022,2.64508470049023,0.0251281772296819,0.251552355804114,-3.37328962404471,0.0295475359335977,"Upregulated (π < 0.05)",""
"245","BSG",-1.14840666312793,12.3035127655069,-2.64349098660278,0.0251961026504331,0.251552355804114,-3.37576340461547,0.0145908498693714,"Downregulated (π < 0.05)",""
"246","PLGRKT",-0.966297554313634,11.6879170835652,-2.64073584141167,0.0253139628130814,0.251552355804114,-3.38003964829073,0.0286530465941132,"Downregulated (π < 0.05)",""
"247","TNNT3",-2.00953301148118,19.3804693500122,-2.63989045439171,0.0253502374066161,0.251552355804114,-3.38135168531002,0.000620510599031321,"Downregulated (π < 0.05)",""
"248","ADIRF",1.15662536067773,9.64120313819942,2.6293744065378,0.0258058380978663,0.25360660016864,-3.3976692173847,0.014553006461225,"Upregulated (π < 0.05)",""
"249","SDR39U1",-0.605788367558917,12.068546858122,-2.6279139862744,0.0258697538974288,0.25360660016864,-3.3999348237241,0.109266752775012,"not signifficant",""
"250","COX7A1",-1.4095572124825,13.2552704285245,-2.62630368623163,0.0259404126711552,0.25360660016864,-3.40243280075754,0.00581312515220573,"Downregulated (π < 0.05)",""
"251","ACTR2",0.710975401165124,11.5321758013113,2.62218079764541,0.0261222022612521,0.25360660016864,-3.40882773531917,0.0749088101598456,"not signifficant",""
"252","NME1",0.890694807671515,12.2178861560794,2.6176168808566,0.0263249227597171,0.25360660016864,-3.41590555798824,0.039176820154288,"Upregulated (π < 0.05)",""
"253","LRRC47",0.579483358018551,13.1209192995176,2.61708119341059,0.0263488197961037,0.25360660016864,-3.41673623127021,0.121578667187013,"not signifficant",""
"254","POLDIP2",-1.57387995927634,9.30424023806452,-3.1894292165314,0.0265218879807088,0.25360660016864,-3.04797799122421,0.00330325890604678,"Downregulated (π < 0.05)",""
"255","ACADS",-0.580929025396172,14.3670609968806,-2.61221854972566,0.0265667358625939,0.25360660016864,-3.42427577075071,0.121521277078442,"not signifficant",""
"256","FUCA1",0.739230716069686,9.45836022543275,2.61020942812157,0.0266572978338915,0.25360660016864,-3.42739048979357,0.0685985484816011,"not signifficant",""
"257","GYS1",-0.567189389625902,13.5988027888794,-2.60950983364084,0.0266889046334578,0.25360660016864,-3.4284750039535,0.128065308058124,"not signifficant",""
"258","ATP5PO",-0.713887081230995,15.5550373617655,-2.60936546690213,0.026695431596699,0.25360660016864,-3.42869879801129,0.0752755027450738,"not signifficant",""
"259","BCKDHB",-0.632574586629225,9.57468035480287,-2.58931311698026,0.0276176688951332,0.259927999427074,-3.45977035633499,0.103260571101239,"not signifficant",""
"260","CS",-0.684828364915612,16.2504837719824,-2.58860072429676,0.027651011040969,0.259927999427074,-3.46087373033055,0.0856721178087084,"not signifficant",""
"261","NIBAN2",0.61712591479178,9.48893046004168,2.58607385355603,0.0277696002274612,0.259927999427074,-3.46478713719579,0.109518246748909,"not signifficant",""
"262","OXSM",-1.26920785942358,8.02027422468261,-2.70625812791929,0.0277850411464273,0.259927999427074,-3.32523550770625,0.0105894339689312,"Downregulated (π < 0.05)",""
"263","NDUFS1",-0.635690463997916,13.9983485670901,-2.57074418100102,0.028499983572263,0.264921363484632,-3.48851878306749,0.104174027047746,"not signifficant",""
"264","COX4I1",-1.10119467043616,13.7658802409765,-2.56470415240879,0.0287929878008715,0.264921363484632,-3.49786455938433,0.0201082724988612,"Downregulated (π < 0.05)",""
"265","ASPN",-0.828925437814203,10.989014846221,-2.5597716027484,0.0290344905587256,0.264921363484632,-3.50549468650535,0.0531949602614989,"not signifficant",""
