"","GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENEID","GENEBIOTYPE"
"4143","GPR155",46.5585874995172,0.14458665205667,0.119112996431346,1.213861261059,0.224800708098647,0.453637555134865,"ENSG00000163328","protein_coding"
"4144","SCRN3",23.7729330616616,0.242286895196636,0.149594222947446,1.61962735206528,0.105312350378116,0.283559715101585,"ENSG00000144306","protein_coding"
"4145","WIPF1",19.0312866307625,-0.0102358703135057,0.169036144114476,-0.0605543291769224,0.951714146771622,0.98121133297455,"ENSG00000115935","protein_coding"
"4146","CHRNA1",36.0258059272388,1.47961452520813,0.17282052874716,8.56156693845577,1.11343740881817e-17,5.39835209059684e-16,"ENSG00000138435","protein_coding"
"4147","ATF2",13.3936891806618,0.0270720023935854,0.196575595825436,0.137718022829375,0.890463274969295,0.949196231315165,"ENSG00000115966","protein_coding"
"4148","ATP5G3",679.450682276711,0.163993702882998,0.0796090512371431,2.05998815881483,0.0393996728397944,0.145675565951151,"ENSG00000154518","protein_coding"
"4149","LNPK",44.0832867516613,-0.546815103918717,0.123909818140384,-4.41300868748917,1.01943904102045e-05,0.000138248607061969,"ENSG00000144320","protein_coding"
"4150","MTX2",21.2653216432985,-0.137127972773043,0.174125548063883,-0.787523567321285,0.430975437887639,0.665897895907208,"ENSG00000128654","protein_coding"
"4151","HNRNPA3",68.0402454207699,-0.036609255253017,0.0962973954195589,-0.380168696084809,0.703820194753288,0.855824814801893,"ENSG00000170144","protein_coding"
"4152","NFE2L2",35.4105736570935,0.00361869403910822,0.125283757800448,0.0288839838670234,0.976957119315689,0.990457429124126,"ENSG00000116044","protein_coding"
"4153","AGPS",14.8777367603903,0.250132007048892,0.180469992918026,1.38600330727839,0.165745893607622,0.377727508074144,"ENSG00000018510","protein_coding"
"4154","PDE11A",32.2867051127585,0.586896439287768,0.142911670285827,4.10670757758245,4.01338794309294e-05,0.000474821559200374,"ENSG00000128655","protein_coding"
"4155","OSBPL6",43.9291858667437,-0.445112945089083,0.113714914429832,-3.91428817689293,9.06712948769505e-05,0.000997922352221393,"ENSG00000079156","protein_coding"
"4156","SESTD1",17.7786388323293,-0.0882583528445801,0.181290900422084,-0.486832778915522,0.626376839088183,0.806817744809193,"ENSG00000187231","protein_coding"
"4157","ZNF385B",41.9175594809761,0.810158083259186,0.122335219702401,6.62244352223358,3.53309069390026e-11,1.06973333744294e-09,"ENSG00000144331","protein_coding"
"4158","CWC22",25.9787065850867,0.143715418855275,0.140772814368002,1.02090321558522,0.307300295514358,0.546786661579636,"ENSG00000163510","protein_coding"
"4159","SCHLAP1",40.9993080932593,-0.413924701579488,0.154025353769287,-2.68738030103474,0.00720149082729183,0.0413480400439385,"ENSG00000281131","lincRNA"
"4160","UBE2E3",58.8244389875553,-0.642879590525029,0.106848319018075,-6.01674969183442,1.7795392190763e-09,4.40020730903599e-08,"ENSG00000170035","protein_coding"
"4161","AC104820.2",17.2354074670542,-0.376533603525142,0.184168647713234,-2.04450436162966,0.0409037469626234,0.149322832169656,"ENSG00000234663","lincRNA"
"4162","SSFA2",20.0424014721908,0.108506636990586,0.161040718233428,0.673783861503311,0.500448736558265,0.721132214093425,"ENSG00000138434","protein_coding"
"4163","DNAJC10",23.6138742371778,-0.0933369790941716,0.145785203520824,-0.640236298609271,0.522018987481036,0.735064539629296,"ENSG00000077232","protein_coding"
"4164","NCKAP1",60.9371243073017,-0.311542178300928,0.10276504785937,-3.03159668379915,0.00243264000506777,0.0173679726252095,"ENSG00000061676","protein_coding"
"4165","NUP35",11.9596779831567,-0.431766405906121,0.208416278340963,-2.07165394825717,0.0382977249279356,0.142545169852196,"ENSG00000163002","protein_coding"
"4166","ZC3H15",68.8160782487429,0.136423111765658,0.103629034458606,1.31645645912248,0.188020883235664,0.405894596484115,"ENSG00000065548","protein_coding"
"4167","ITGAV",23.5542079006297,0.266814019534069,0.152443647221877,1.7502468905492,0.0800757208207859,0.234876115875283,"ENSG00000138448","protein_coding"
"4168","TFPI",16.8327610412565,0.664881405005828,0.182707125748342,3.63905568697756,0.000273639627492274,0.0026638566361387,"ENSG00000003436","protein_coding"
"4169","GULP1",59.2307762432381,0.0790275669468215,0.108672862994486,0.727206082265736,0.467099720818936,0.697172178880255,"ENSG00000144366","protein_coding"
"4170","COL3A1",22.6528107895781,0.149029578551374,0.173756131445149,0.857693926032299,0.391061494867654,0.630355099723654,"ENSG00000168542","protein_coding"
"4171","PRKRA",58.8989472046932,-0.0105647925274077,0.103373595774863,-0.10220010678952,0.918597842994783,0.961756162012793,"ENSG00000180228","protein_coding"
"4172","PLEKHA3",15.4139996897216,0.24322434227484,0.178411681500679,1.36327588097932,0.172795580397239,0.387835889678281,"ENSG00000116095","protein_coding"
"4173","TTN-AS1",40.3520969383501,-0.0499879389498411,0.124515763170596,-0.401458720381883,0.688082424231542,0.845685977031053,"ENSG00000237298","antisense"
"4174","TTN",80936.5712258127,0.0588103314924187,0.0630967998664739,0.932065201672251,0.351302830367076,0.592668727692283,"ENSG00000155657","protein_coding"
"4175","SLC40A1",30.1473110398564,0.517689935160246,0.135112593894255,3.83154464168908,0.000127341262477001,0.00135332017916102,"ENSG00000138449","protein_coding"
"4176","COL5A2",19.2941361650249,0.0847109699197607,0.168675357793407,0.502213073847542,0.61551764742488,0.800615449517405,"ENSG00000204262","protein_coding"
"4177","ASNSD1",34.295863662231,-0.144062465168968,0.13293412482308,-1.08371319524387,0.278491983211705,0.516334299291283,"ENSG00000138381","protein_coding"
"4178","ORMDL1",17.9086484890388,-0.428059288013417,0.176646034608739,-2.42326010295982,0.0153819089419473,0.073236842446319,"ENSG00000128699","protein_coding"
"4179","C2orf88",18.3903804359372,-0.359916291331577,0.180964048588681,-1.98888284241276,0.0467141359976312,0.164307947288017,"ENSG00000187699","protein_coding"
"4180","HIBCH",49.7788373884255,-0.541571562806619,0.109536909462118,-4.94419246869398,7.64601358218389e-07,1.29789768312678e-05,"ENSG00000198130","protein_coding"
"4181","SDPR",35.9294989012401,0.66725785854856,0.135157517063998,4.93689047448694,7.93780195162049e-07,1.34435193783381e-05,"ENSG00000168497","protein_coding"
"4182","NAB1",13.0016212650179,-0.11294648421585,0.195975426369666,-0.57632983026556,0.564392263632296,0.764128821249201,"ENSG00000138386","protein_coding"
"4183","GLS",24.8175962477193,-0.184937682824282,0.143840831099767,-1.28571061089053,0.198544076666759,0.420559668964596,"ENSG00000115419","protein_coding"
"4184","STAT1",47.720628225634,-0.0488774728570562,0.118833486006187,-0.411310603599658,0.680844795345165,0.841914779565197,"ENSG00000115415","protein_coding"
"4185","STAT4",17.7284031940404,-0.237707262620653,0.169275166295277,-1.40426542075289,0.160239827224074,0.370094808695554,"ENSG00000138378","protein_coding"
"4186","MYO1B",13.1609597682769,0.310584008284775,0.194479204357942,1.59700369666846,0.110264883209226,0.292750502378682,"ENSG00000128641","protein_coding"
"4187","STK17B",16.6581953749375,-0.359705852643203,0.197229992022552,-1.82378881099418,0.0681840060944436,0.211715762749511,"ENSG00000081320","protein_coding"
"4188","GTF3C3",17.7490309961537,0.0603028032747339,0.177305631924191,0.340106530290684,0.733776304154362,0.871880926512423,"ENSG00000119041","protein_coding"
"4189","PGAP1",14.145178308691,-0.363896198311096,0.189493715781352,-1.92036024419395,0.0548124115725962,0.183400301779666,"ENSG00000197121","protein_coding"
"4190","AC013264.1",43.4572705273001,-0.282455805496214,0.140771629602817,-2.00648245881045,0.0448047984178164,0.159712635590275,"ENSG00000283224","protein_coding"
"4191","SF3B1",65.8914459949612,0.0180088185900579,0.10245332898226,0.175775826602728,0.860470061501419,0.938323347150737,"ENSG00000115524","protein_coding"
"4192","COQ10B",26.2871328545332,-0.146710495994548,0.14224381392427,-1.03140159102213,0.302352535072667,0.54162064843493,"ENSG00000115520","protein_coding"
"4193","HSPD1",73.3175380976522,0.0231158261214113,0.0939367380234904,0.246078654717931,0.805621346177561,0.911129615176879,"ENSG00000144381","protein_coding"
"4194","PLCL1",107.054709195465,-0.297561774333611,0.0842652292029897,-3.53125218014661,0.000413597223166146,0.00381600025055531,"ENSG00000115896","protein_coding"
"4195","SATB2",39.7193418950107,-0.321294329607439,0.159369725000573,-2.01603114773702,0.0437967188412634,0.157328842791522,"ENSG00000119042","protein_coding"
"4196","FTCDNL1",38.9611289780236,0.46388560659879,0.120446344102086,3.8513880189308,0.000117450233885639,0.00125902577306889,"ENSG00000226124","protein_coding"
"4197","C2orf69",23.7956023430781,0.0305353189513374,0.151412886486463,0.201669221556431,0.840175325827596,0.927317674700222,"ENSG00000178074","protein_coding"
"4198","C2orf47",31.9106104655496,-0.234221330408482,0.129235278179864,-1.81236372689586,0.0699300137181231,0.215078081826353,"ENSG00000162972","protein_coding"
"4199","TYW5",21.4180378464976,-0.148793593621138,0.159947000364994,-0.930268109321185,0.352232285221814,0.593696680703344,"ENSG00000162971","protein_coding"
"4200","SPATS2L",56.1775721087268,-0.447833056419476,0.107459920610822,-4.16744265093356,3.08035975479469e-05,0.000379569911313406,"ENSG00000196141","protein_coding"
"4201","BZW1",15.108767608851,0.307451527617402,0.178856276795974,1.71898651322212,0.0856168277181466,0.24750803897631,"ENSG00000082153","protein_coding"
"4202","CLK1",53.4283933762523,-0.148940872230862,0.111812241169589,-1.33206230975157,0.182839714162017,0.39947829491403,"ENSG00000013441","protein_coding"
"4203","PPIL3",14.4843849004318,0.13563874510734,0.182377989803867,0.743723216015314,0.457043941208417,0.688396336220108,"ENSG00000240344","protein_coding"
"4204","ORC2",22.2778528689318,0.343317670407441,0.155021366680433,2.21464742415262,0.0267842741980564,0.110482231333113,"ENSG00000115942","protein_coding"
"4205","FAM126B",24.7678062560353,0.12034104799376,0.149578774270445,0.804532919732172,0.421089265191451,0.657900668550103,"ENSG00000155744","protein_coding"
"4206","NDUFB3",108.338313639915,0.0235520009608541,0.0879162115012865,0.267891445259893,0.788782878801744,0.901570322796816,"ENSG00000119013","protein_coding"
"4207","CFLAR",173.331638020508,0.904209453071869,0.0730782774631896,12.3731631951414,3.65152467675188e-35,3.61160134028606e-33,"ENSG00000003402","protein_coding"
"4208","FZD7",16.8022709460963,-1.039692850035,0.196908410516187,-5.28008350333788,1.29125025128987e-07,2.43727591961025e-06,"ENSG00000155760","protein_coding"
"4209","TRAK2",22.6994285029088,0.00858407317022201,0.150927682440319,0.0568754057004511,0.954644445999443,0.982321057070865,"ENSG00000115993","protein_coding"
"4210","STRADB",57.144434692213,-0.152195118412035,0.106070042302387,-1.43485488558733,0.151328453814289,0.356819602795421,"ENSG00000082146","protein_coding"
"4211","TMEM237",20.5585139782027,0.126467832595054,0.156682119493245,0.807161870187147,0.419573230403128,0.657343584134316,"ENSG00000155755","protein_coding"
"4212","ALS2",23.7036695539597,-0.0452225007454765,0.154709598343272,-0.292305721362783,0.770052884737388,0.891008001712985,"ENSG00000003393","protein_coding"
"4213","SUMO1",39.7593791231499,-0.0604119786815713,0.120484471393885,-0.501408837028249,0.616083421753981,0.801210873522271,"ENSG00000116030","protein_coding"
"4214","NOP58",60.3975304271481,0.0548871217712304,0.108979556321717,0.503646038062396,0.614510134653912,0.800087151663181,"ENSG00000055044","protein_coding"
"4215","BMPR2",50.0457797924365,0.187924233907715,0.109446598348761,1.71704042649987,0.085971785777604,0.248243949746308,"ENSG00000204217","protein_coding"
"4216","ICA1L",22.8968417380154,-0.242759022315066,0.159896257858446,-1.51822829105843,0.128956857836412,0.322849129743674,"ENSG00000163596","protein_coding"
"4217","WDR12",33.9639902248331,0.108177036393534,0.131917029207544,0.820038451770616,0.412194187211859,0.650150219165973,"ENSG00000138442","protein_coding"
"4218","CARF",15.5872368022244,-0.0010649794471927,0.186209190604874,-0.00571926360741525,0.995436712745998,0.997789412228986,"ENSG00000138380","protein_coding"
"4219","NBEAL1",56.6807980325249,0.219532332120539,0.102231716289649,2.14739945770398,0.0317614937946445,0.125189564808009,"ENSG00000144426","protein_coding"
"4220","CD28",29.2786267276266,-0.317608421212058,0.140034138345513,-2.26807851974215,0.0233244213335422,0.100127637414477,"ENSG00000178562","protein_coding"
"4221","CYP20A1",57.8012828475034,-0.0517349938690225,0.102126413680755,-0.506577994902915,0.612450951514845,0.798586949962581,"ENSG00000119004","protein_coding"
"4222","ABI2",34.2801495614622,-0.0148089771800235,0.130492774572024,-0.113485035693297,0.909646026223037,0.957807554651879,"ENSG00000138443","protein_coding"
"4223","PARD3B",18.1130319078748,-0.174015233533249,0.176519653411986,-0.985812232064083,0.324225262152514,0.566573143615394,"ENSG00000116117","protein_coding"
"4224","ZDBF2",17.2527697492115,-0.174241161403735,0.179883299295879,-0.968634454036425,0.332727606540706,0.574604074284406,"ENSG00000204186","protein_coding"
"4225","INO80D",63.7022292879225,-0.143383128920581,0.105164286705919,-1.36342035316169,0.17275007019238,0.387835889678281,"ENSG00000114933","protein_coding"
"4226","NDUFS1",315.669566575795,0.00268465476027917,0.067991477296426,0.0394851658918182,0.968503580197663,0.988046974035498,"ENSG00000023228","protein_coding"
"4227","EEF1B2",235.149795641115,-0.124018448848501,0.0802915079026973,-1.54460231334546,0.122442486302635,0.312045770622944,"ENSG00000114942","protein_coding"
"4228","FASTKD2",44.510219894825,0.17693908296923,0.11620721259086,1.52261704780919,0.127854542146283,0.321064655938094,"ENSG00000118246","protein_coding"
"4229","KLF7",16.3302137984321,0.0892906777848865,0.17600592635588,0.507316313908334,0.611932893667897,0.798192052967903,"ENSG00000118263","protein_coding"
"4230","CREB1",25.2625036025385,0.187503617146904,0.148200287077601,1.26520414261224,0.205798157843499,0.429930903881579,"ENSG00000118260","protein_coding"
"4231","CCNYL1",21.6570545896589,-0.230629404901731,0.158380806778826,-1.45617016097031,0.145345586038182,0.349132225822894,"ENSG00000163249","protein_coding"
"4232","PLEKHM3",15.5293084611074,-0.177419225684167,0.183449756117615,-0.967127073041284,0.333480513032179,0.574891574639253,"ENSG00000178385","protein_coding"
"4233","IDH1",13.4522270098149,0.240872041140107,0.208735899815695,1.153955986262,0.248518214092908,0.480706157012045,"ENSG00000138413","protein_coding"
"4234","MAP2",23.0124033959481,-0.00787096130745814,0.162294579261826,-0.0484979926209373,0.961319364217524,0.984817986985996,"ENSG00000078018","protein_coding"
"4235","KANSL1L",29.8444107825832,-0.0823557830184763,0.139879721417968,-0.588761417192081,0.556021331385503,0.756890691428103,"ENSG00000144445","protein_coding"
"4236","MYL1",7039.44188121546,-1.33254755657488,0.060572236360119,-21.9993125010692,2.92376291537775e-107,1.66834410048247e-104,"ENSG00000168530","protein_coding"
"4237","LANCL1-AS1",17.8228296883588,-1.60142690141941,0.217665005739613,-7.35730071068548,1.8766627512199e-13,7.10259402477001e-12,"ENSG00000234281","antisense"
"4238","LANCL1",25.5556389598946,-0.0226775629405857,0.141683866494284,-0.160057482208114,0.872835793579127,0.941904315437583,"ENSG00000115365","protein_coding"
"4239","ERBB4",305.300335714005,-0.266014816327409,0.0643444365381602,-4.13423180991951,3.56143866567975e-05,0.000431678954608045,"ENSG00000178568","protein_coding"
"4240","IKZF2",45.9777273705335,-0.187526263502867,0.121229873087145,-1.54686513090768,0.121895770780118,0.311908529716079,"ENSG00000030419","protein_coding"
"4241","SPAG16",17.2110195012024,0.487537375789264,0.176312682956677,2.76518607517906,0.00568903336548465,0.0341710522309029,"ENSG00000144451","protein_coding"
"4242","BARD1",30.4709422107515,-0.0906701598070558,0.133050910328189,-0.68146966889144,0.495574352587467,0.717161636264891,"ENSG00000138376","protein_coding"
"4243","ATIC",27.1748909188441,-0.496007196376273,0.151864742156746,-3.26611160254908,0.00109035268237101,0.00881382426182824,"ENSG00000138363","protein_coding"
"4244","FN1",31.3733745710377,-0.0496372640523151,0.12994383964644,-0.381990128869298,0.702468686483767,0.855089057488773,"ENSG00000115414","protein_coding"
"4245","XRCC5",64.2620810804019,-0.0154699550266789,0.11843495277919,-0.130619843751034,0.896076044177767,0.952851504545681,"ENSG00000079246","protein_coding"
"4246","PKI55",18.7238451888005,0.29605151783405,0.165727651580679,1.78637369811475,0.0740387713326019,0.22344166222345,"ENSG00000260804","lincRNA"
"4247","RPL37A",1965.28328318356,-0.124814192962001,0.0684936786591542,-1.82227317039161,0.0684135470207608,0.212250812128818,"ENSG00000197756","protein_coding"
"4248","IGFBP5",680.944885983214,-0.530476809572569,0.0684023981124493,-7.75523701231202,8.81786332140484e-15,3.57436667312465e-13,"ENSG00000115461","protein_coding"
"4249","TNS1",127.00684798881,0.0414853806635689,0.0886196230299343,0.468128606793506,0.639692623040603,0.815613591907046,"ENSG00000079308","protein_coding"
"4250","ARPC2",314.489383617339,-0.638286135741559,0.0633600613269424,-10.0739507250152,7.20254401003352e-24,5.23808543788516e-22,"ENSG00000163466","protein_coding"
"4251","AAMP",40.850084687387,0.0169605869974237,0.114931541900913,0.147571212540123,0.882681175377155,0.946887774251299,"ENSG00000127837","protein_coding"
"4252","PNKD",37.4530626446498,0.0776805887023973,0.13363668733287,0.58128190882872,0.561050471429438,0.760918308738262,"ENSG00000127838","protein_coding"
"4253","TMBIM1",37.1944821358028,-0.246800035324439,0.119931573008642,-2.05784039292685,0.0396054571806212,0.146093128476304,"ENSG00000135926","protein_coding"
"4254","CTDSP1",55.1600794482238,-0.164291056327832,0.103096139565053,-1.59357136960657,0.111032071301823,0.293660148374794,"ENSG00000144579","protein_coding"
"4255","USP37",21.5283067302671,-0.16520040126705,0.1562167728312,-1.05750745117208,0.29028005581968,0.530557965372587,"ENSG00000135913","protein_coding"
"4256","CNOT9",25.2551219094598,0.205528165177423,0.141643692238856,1.45102236413633,0.146773632861589,0.350649535770457,"ENSG00000144580","protein_coding"
"4257","PLCD4",87.6805767062273,-0.359625292683692,0.0909100007120094,-3.95583863015178,7.62666313505926e-05,0.00086241748682728,"ENSG00000115556","protein_coding"
"4258","TTLL4",13.787825096262,-0.318702819997592,0.194396807495401,-1.63944472187452,0.101120674172246,0.275878323284193,"ENSG00000135912","protein_coding"
"4259","CYP27A1",22.7180796897243,-0.398609896623465,0.17359447523738,-2.29621303372927,0.0216637036737144,0.0949723062829693,"ENSG00000135929","protein_coding"
"4260","PRKAG3",25.8720919875808,-1.49178798078251,0.182474938152784,-8.17530339170994,2.95122309143717e-16,1.36826080576756e-14,"ENSG00000115592","protein_coding"
"4261","CNPPD1",33.9364363833831,0.0430477149389608,0.139943702683884,0.307607374346815,0.758381108213018,0.884122436071691,"ENSG00000115649","protein_coding"
"4262","FAM134A",15.9590849148294,-0.171779095116715,0.179366419038026,-0.957699306469947,0.338214406588725,0.579684488926794,"ENSG00000144567","protein_coding"
"4263","ATG9A",47.5486271078559,-0.216502103146929,0.112462622675389,-1.92510274077315,0.0542165061550275,0.182145852653077,"ENSG00000198925","protein_coding"
"4264","ANKZF1",17.4370924023109,0.178894775542693,0.171281371517461,1.04444969092542,0.296277383741509,0.536437791699906,"ENSG00000163516","protein_coding"
"4265","TUBA4A",251.802480014987,0.0304898067799105,0.0748613242945908,0.407283828695421,0.683799538602734,0.84392754808903,"ENSG00000127824","protein_coding"
"4266","DNAJB2",47.1929919123896,0.151800776826587,0.1132129451976,1.34084292711966,0.179971455543584,0.396841953481996,"ENSG00000135924","protein_coding"
"4267","DNPEP",44.7986951629921,-0.234412971975644,0.115540374073057,-2.02884034136346,0.0424745548676823,0.154071514918566,"ENSG00000123992","protein_coding"
"4268","DES",3514.08574476668,-0.0958113820281714,0.0666955197641743,-1.43654899709825,0.150846184625021,0.356524107564426,"ENSG00000175084","protein_coding"
"4269","SPEG",355.559515515727,-0.121073690800853,0.0728274805487359,-1.66247259809888,0.0964180531488079,0.269102742982044,"ENSG00000072195","protein_coding"
"4270","OBSL1",26.3708974511633,0.0313434567219442,0.145604027996465,0.215265038702812,0.8295606857177,0.922272811171444,"ENSG00000124006","protein_coding"
"4271","AC114765.1",36.2868860389213,-0.20477849586252,0.162679000352285,-1.25878875219953,0.208106644083997,0.432297699752196,"ENSG00000239498","lincRNA"
"4272","EPHA4",14.9493883021659,0.144540759983904,0.192570422243118,0.750586503889072,0.452901545902862,0.684764339351185,"ENSG00000116106","protein_coding"
"4273","PAX3",26.4576550925916,-0.503971585966663,0.152718862774296,-3.29999567055109,0.000966863200422551,0.00795143150857482,"ENSG00000135903","protein_coding"
"4274","FARSB",29.9655163681568,0.282200445250938,0.137660777064052,2.04996986991897,0.0403673711171609,0.148093550418942,"ENSG00000116120","protein_coding"
"4275","ACSL3",63.6625114496782,-0.0297084153412186,0.106969185027883,-0.277728724711464,0.781220608584566,0.896657043862031,"ENSG00000123983","protein_coding"
"4276","WDFY1",25.8424079461438,-0.172774527344405,0.142739838481135,-1.21041560073812,0.226119458539999,0.454929652168642,"ENSG00000085449","protein_coding"
"4277","MRPL44",17.8159186209445,-0.00735470524752218,0.167068280861428,-0.0440221519584703,0.964886746272689,0.986262845060136,"ENSG00000135900","protein_coding"
"4278","CUL3",144.68366774448,-0.184957805000468,0.0778330449618208,-2.37634034607274,0.0174853263839629,0.081066344447648,"ENSG00000036257","protein_coding"
"4279","DOCK10",35.1596787006854,-0.32783791096989,0.134661357159242,-2.43453591947844,0.0149108998444998,0.0715453137428847,"ENSG00000135905","protein_coding"
"4280","IRS1",51.4184116199058,-0.670321432361568,0.108026190688056,-6.20517513477114,5.46360236280123e-10,1.44231325008041e-08,"ENSG00000169047","protein_coding"
"4281","RP11-395N3.2",18.5590011924467,-0.303528394259115,0.169659137533335,-1.78904831577065,0.0736070347255278,0.222682293472253,"ENSG00000272622","lincRNA"
"4282","MFF",40.9593273705523,-0.0495177269719193,0.120822696849398,-0.409837954814415,0.681924821898117,0.84238440113909,"ENSG00000168958","protein_coding"
"4283","AGFG1",23.0792390246191,0.196328414333778,0.156779923866598,1.25225481357441,0.21047702844323,0.436000725214153,"ENSG00000173744","protein_coding"
"4284","TRIP12",109.041328865499,0.00280896765835154,0.0813024264258252,0.0345496165592825,0.972438877649808,0.988928166316771,"ENSG00000153827","protein_coding"
"4285","CAB39",104.043315512857,-0.293003347742886,0.0930655314426455,-3.14835517727052,0.00164192059524804,0.0124664963925793,"ENSG00000135932","protein_coding"
"4286","SP140L",16.0589257515632,-0.215454480066999,0.181177701952858,-1.18918872325171,0.234365411002564,0.464597172318818,"ENSG00000185404","protein_coding"
"4287","SP110",20.9039722224675,-0.106916908281963,0.160745734011135,-0.665130611021733,0.505966957188156,0.724328358759152,"ENSG00000135899","protein_coding"
"4288","SP100",33.4831763327724,-0.133356583936915,0.145225301581029,-0.918273761425164,0.358475560462524,0.599223607943021,"ENSG00000067066","protein_coding"
"4289","PSMD1",164.725295460952,-0.0580490939371299,0.0872017324156884,-0.665687393232182,0.505610933158009,0.724328358759152,"ENSG00000173692","protein_coding"
"4290","NCL",464.885817665188,0.194338713381139,0.0742016249323513,2.61906277063764,0.00881717214526574,0.0482699505340083,"ENSG00000115053","protein_coding"
"4291","PTMA",46.2624761574885,0.245338758141491,0.114641863875799,2.14004509214265,0.0323511227937801,0.126772651285928,"ENSG00000187514","protein_coding"
"4292","DIS3L2",20.0668038691839,-0.287470858590365,0.164150253961972,-1.75126660880441,0.0798999966092204,0.234453391949049,"ENSG00000144535","protein_coding"
"4293","CHRND",14.9139486154176,-0.673013971905419,0.237510674981887,-2.83361567625011,0.00460246470817482,0.0287141153954927,"ENSG00000135902","protein_coding"
"4294","EIF4E2",73.2499739149075,-0.55886997004337,0.10356234215134,-5.39645935417982,6.79688002635974e-08,1.35172268191787e-06,"ENSG00000135930","protein_coding"
"4295","EFHD1",13.8329544015869,-0.144184950943408,0.196335976139989,-0.734378659368077,0.462717989509208,0.693562749278502,"ENSG00000115468","protein_coding"
"4296","GIGYF2",83.9827341567617,0.0900416991761461,0.104627024177092,0.860596962250794,0.389460059599884,0.628753336205988,"ENSG00000204120","protein_coding"
"4297","INPP5D",28.5272395774128,-0.257177993509917,0.151189501916471,-1.70103076106436,0.0889372110690863,0.254135682477073,"ENSG00000168918","protein_coding"
"4298","DGKD",53.6063506239878,0.168795818720002,0.104489735739169,1.61542966422421,0.106217680574847,0.285479258878338,"ENSG00000077044","protein_coding"
"4299","USP40",23.0332188108292,0.180815640397958,0.151946391823238,1.18999627584645,0.234047855794489,0.464337744752997,"ENSG00000085982","protein_coding"
"4300","AGAP1",27.0181143989524,-0.146576152364156,0.143987760179249,-1.01797647370641,0.308689136645078,0.548468506738489,"ENSG00000157985","protein_coding"
"4301","COPS8",54.8926122103659,-0.0767982923203596,0.113815963063678,-0.674758533452747,0.499829189441584,0.720926161365902,"ENSG00000198612","protein_coding"
"4302","COL6A3",80.835275685767,0.0768395503617601,0.0894885350707808,0.85865245532273,0.390532288669067,0.630186756003293,"ENSG00000163359","protein_coding"
"4303","LRRFIP1",142.921268034278,0.126642738647838,0.0782890886442501,1.61762949142645,0.105742469474801,0.284408135810033,"ENSG00000124831","protein_coding"
"4304","RAMP1",140.455145593895,0.445194627504794,0.0836352049872447,5.32305298435857,1.02040007644503e-07,1.96605916027772e-06,"ENSG00000132329","protein_coding"
"4305","UBE2F-SCLY",13.7668579006,-0.0968391400655137,0.189286085231036,-0.511602001527557,0.608929584386803,0.795533578193256,"ENSG00000258984","protein_coding"
"4306","KLHL30",24.561422166686,-0.295272494009233,0.160518541313606,-1.83949151040663,0.0658429254501092,0.207134360046188,"ENSG00000168427","protein_coding"
"4307","ILKAP",55.0944568701235,0.133848064783127,0.104488199452585,1.28098737928645,0.200198099091439,0.422735411061854,"ENSG00000132323","protein_coding"
"4308","PER2",24.2560425140616,-0.0805613257292055,0.150086101240133,-0.536767395938349,0.591428295577844,0.783431267249366,"ENSG00000132326","protein_coding"
"4309","TRAF3IP1",24.0610624872248,-0.339198043096991,0.170624186771635,-1.98798335403043,0.0468135309957333,0.164345846155395,"ENSG00000204104","protein_coding"
"4310","ASB1",32.0875617044793,0.15740168783572,0.140250249014329,1.12229168177547,0.261738441783291,0.497075207667295,"ENSG00000065802","protein_coding"
"4311","HDAC4",85.7764488705388,0.233649474067828,0.103733332973611,2.25240496347753,0.0242966923548001,0.103285308818285,"ENSG00000068024","protein_coding"
"4312","NDUFA10",132.585422334441,0.300801529178909,0.0810003540858386,3.71358289199749,0.000204345490719679,0.00205676370442141,"ENSG00000130414","protein_coding"
"4313","COPS9",79.4126737124856,0.00680369822404396,0.0985693984094909,0.0690244470781802,0.944970159949755,0.977246430573997,"ENSG00000172428","protein_coding"
"4314","GPC1",116.910308754892,0.318056607142728,0.0822236893864014,3.86818700931863,0.000109647561406728,0.00118739505184687,"ENSG00000063660","protein_coding"
"4315","ANKMY1",19.4979002209299,-0.293615128644477,0.169100428712849,-1.73633580280903,0.0825044761847295,0.240384212230292,"ENSG00000144504","protein_coding"
"4316","DUSP28",24.2462710249452,0.278496123673666,0.168472200360514,1.65306871446868,0.0983168796617863,0.272055853254818,"ENSG00000188542","protein_coding"
"4317","SNED1",35.1128341138958,0.0522681428389646,0.132578200954419,0.394243868620111,0.693401000461847,0.84948779874913,"ENSG00000162804","protein_coding"
"4318","MTERF4",27.3458853578254,-0.0566794037727393,0.135686545212617,-0.417723096154629,0.67614958380335,0.83888235702513,"ENSG00000122085","protein_coding"
"4319","PPP1R7",25.0380069487483,0.0110194388989074,0.16076450013662,0.0685439813487615,0.945352610324965,0.977369430437712,"ENSG00000115685","protein_coding"
"4320","HDLBP",237.457186418736,0.0764690972126207,0.0710037745548395,1.07697228340389,0.281492648270019,0.519043615428039,"ENSG00000115677","protein_coding"
"4321","SEPT2",41.6920801206448,0.28703985957616,0.119531193994189,2.40138034252477,0.0163333499171699,0.0767812355421839,"ENSG00000168385","protein_coding"
"4322","FARP2",28.7247748845566,-0.140021434223024,0.138498795652181,-1.01099387589381,0.312019360910428,0.552873989945078,"ENSG00000006607","protein_coding"
