"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PGK1",-1.00579636452418,19.2931893546997,-9.91710771186637,1.15966414796153e-06,4.96638776409611e-05,5.59952067087165
"ENO2",-0.86652823824906,18.8070043638436,-9.86639622684958,1.21797988417094e-06,5.14161508246446e-05,5.54720750622101
"GMPR",-0.628687905640252,11.4817695200185,-9.82664059597089,1.26592395940995e-06,5.26873985923435e-05,5.50603845190581
"NEK7",-0.564752144020368,12.0168428053347,-9.76059564708977,1.35016367092569e-06,5.5412967327575e-05,5.43733670554703
"FBP2",-1.18127705443284,16.1236043401332,-9.71607006065274,1.41038113825991e-06,5.70914556651786e-05,5.39080098517054
"PFKL",-1.56565781502628,15.7325644459322,-9.66548126240312,1.4823587922023e-06,5.91941923102404e-05,5.33771271670578
"ENO3",-1.08048958846746,19.999487225899,-9.58223296525882,1.60963437670683e-06,6.3419594442249e-05,5.24984801257146
"LNPEP",-0.560140743238355,11.5292593833911,-9.52459332743973,1.70468716800643e-06,6.62809287034081e-05,5.1886420119488
"CMBL",-0.763063180725046,16.3330057565837,-9.40738881856063,1.91730271714571e-06,7.35538423792861e-05,5.06324084173103
"CSNK1D",2.10091198104957,11.0745778175532,15.8216967674027,1.94152274300654e-06,7.35538423792861e-05,5.88584256367026
"PDLIM7",-1.03412574002507,15.7277517810566,-9.3418131123296,2.04868416535003e-06,7.66311608684727e-05,4.99252043545704
"HACD1",-0.624905982186959,12.9219697381733,-9.28830022448443,2.16314166431687e-06,7.99010452257044e-05,4.93450898163903
"NGRN",-3.50105742349621,14.0121644589613,-9.13415928741587,2.53341250209648e-06,9.17702397150372e-05,4.76588331700491
"ASS1",1.05993378555794,11.9541702682128,9.12913477541784,2.54658533219393e-06,9.17702397150372e-05,4.76034812974381
"AK1",-1.27292047851556,19.0146767310902,-9.07149337750451,2.70313488843719e-06,9.62381156064083e-05,4.69667255216691
"BAP18",-0.596973491397288,11.3652714900152,-9.00041871824891,2.91068837705378e-06,0.00010127531664154,4.61770977466153
"FABP3",0.852088502708192,19.2425128936081,8.99100632591111,2.93944572335139e-06,0.00010127531664154,4.60721545729889
"GMPPB",-0.72494632961372,13.5487424569449,-8.98136580906399,2.96921963895348e-06,0.00010127531664154,4.59645771162576
"YTHDF3",-0.546174195179672,11.8645939447335,-8.97735276029271,2.98170983005548e-06,0.00010127531664154,4.59197688317215
"MDH1",0.77190725077525,19.2697955501409,8.94693906891532,3.07824148123672e-06,0.000103365949739256,4.55796610425839
"RPS27L",-0.467654852865,12.975739999368,-8.90435963050974,3.21912199662793e-06,0.000106882084270062,4.51019603960606
"CD38",-0.919368607361921,12.0055466737654,-8.80352606707539,3.58141131506865e-06,0.000116816061860827,4.39634508764393
"CASQ2",1.64988845916961,16.1675695203843,8.79933896389609,3.59738126204237e-06,0.000116816061860827,4.3915952357837
"IDI1",0.501629444572085,13.3367418419593,8.77775597527692,3.68093384272074e-06,0.000118229994622172,4.36708323938212
"ME2",0.894008077645292,12.8252273234085,8.75490859742115,3.7716778941517e-06,0.000119842023410949,4.34108360397749
"MGLL",0.494199646062684,12.0548485383737,8.72952216533892,3.87535812490694e-06,0.00012182641765,4.31213208917357
"GNAI3",-0.921228513393801,10.0176189072902,-8.68894736965948,4.04753617988894e-06,0.000125845430814253,4.2657220923002
"MACROD1",-0.443516993577276,15.6900299592788,-8.67783480372294,4.09612514370348e-06,0.000125845430814253,4.25298184826752
"TRDN",-0.524297531401908,13.8421788330291,-8.66995388436115,4.13096676446109e-06,0.000125845430814253,4.2439388767872
"ALDOA",-0.733653470871275,20.1249428282598,-8.59874301686159,4.46075145141304e-06,0.000134505311621689,4.1619362453946
"RBM19",-1.27713106673119,12.7235417081661,-9.23924900783818,4.68262172606603e-06,0.000139769163641668,4.29374991748262
"UBE2R2",-1.12908986684099,14.4349095821172,-8.51985390802716,4.85971846916034e-06,0.000143604680763688,4.07047429621496
"TRIM21",-1.3664674680839,11.3879704684109,-8.49786132884487,4.97771230589024e-06,0.000145635048157482,4.04486009863466
"COBL",-0.53031128242684,12.4347685796814,-8.43766006728552,5.31686408344049e-06,0.000154032680064379,3.97448334414363
"DNAH10",-0.802390066513603,13.8773006421282,-8.40439963842012,5.51490523014956e-06,0.000158218883059145,3.9354357233115
"MYH16",-1.46625485485906,11.4399977921124,-9.94972736463084,5.6505680908081e-06,0.000159518223836876,4.31500348674096
"AGL",-0.741331173678365,17.7199707228047,-8.37908125151458,5.67100829976219e-06,0.000159518223836876,3.90563271976824
"CACNB1",-0.516938170909846,14.5887741043778,-8.37095145583234,5.72214271631432e-06,0.000159518223836876,3.89604831845073
"SLC25A20",0.740589607795949,13.375997682404,8.35662395543756,5.81347809900903e-06,0.000160549792360483,3.87914000862314
"PPP1R14C",-1.12487810131468,11.4119211767943,-8.32383040359398,6.02852603742665e-06,0.000164947170746257,3.84035610686739
"EML2",0.688698609893986,11.6556891496486,8.30748396704431,6.13892208181621e-06,0.000165422041977681,3.82098029211578
"ARF6",-0.419605558327504,12.2610821258392,-8.30471435744306,6.15784251016748e-06,0.000165422041977681,3.8176945418936
"TRMT112",-0.643390716945037,11.2016112694612,-8.24960002389452,6.54778085902452e-06,0.000174312544490247,3.75213585842681
"UBE2I",-0.486242329278165,12.2812183776776,-8.17574988301405,7.11273057044934e-06,0.000187661775318552,3.66377045560677
"NT5C2",0.600298315893935,11.2038696419392,8.13694934012855,7.43050392407992e-06,0.000194310965448285,3.61710306835179
"ENDOD1",0.425613298717819,13.8931067416078,8.12762393117231,7.50914597167082e-06,0.000194644967949888,3.60586209022927
"GAPDH",-0.702573962357967,20.8699530395205,-8.10761458363049,7.68094192040068e-06,0.000197366811954643,3.58170996716254
"PGK2",-1.04350999432237,17.6399727771265,-8.09240361123843,7.8143835239248e-06,0.000199064683734464,3.56331989434292
"LDHB",2.05803170325964,17.2766414421054,8.05165439304688,8.18437878418711e-06,0.00020670802826729,3.51392685331549
"PGAM2",-0.814872247047255,18.0602874356587,-8.02179669580004,8.4674951335505e-06,0.000212046170505438,3.47761762202096
"SIRT5",0.397791937050529,12.6160850246696,8.00998840807258,8.58237064974677e-06,0.000213116851008418,3.46323019824933
"TGM2",0.733862212327226,12.0618943392802,7.98447129370025,8.83640770344892e-06,0.00021759653969743,3.43208602564004
"EHD2",0.489413798401966,14.3672732300284,7.88758265715775,9.87763283054815e-06,0.000241226487721238,3.31315920989728
"TMEM159",1.65599076199892,12.3078273566187,7.8307618476734,1.05494065955179e-05,0.000255520463030781,3.24291518844086
"PPP3CA",-0.521671547807474,12.5867452100985,-7.79152399502748,1.10420482621025e-05,0.000265278476540756,3.19419085669077
"ABCF2",-0.5844978103251,12.3798415848147,-7.77738889818233,1.12255620661018e-05,0.000267512386333312,3.17659469750067
"MYOZ3",-0.599373715090728,15.684774546129,-7.75095041667395,1.15777162991918e-05,0.000272338142668121,3.14362033906105
"TBC1D4",-0.492494796947705,11.0606865584999,-7.74403759832367,1.16717492204327e-05,0.000272338142668121,3.13498519041749
"ECHDC1",0.396451010240934,11.9306358057105,7.74164042546338,1.17045496172086e-05,0.000272338142668121,3.13198946161697
"CPT1B",0.721531047367938,14.5745704092894,7.73413345610587,1.18079129599112e-05,0.000272596740597951,3.12260372563974
"SH3KBP1",0.930258266606895,10.1266138410259,8.24611429265976,1.23705346704947e-05,0.000283371550010169,3.25049124661609
"IDI2",1.64634131165155,14.4709829582726,7.68274226213685,1.25425543234661e-05,0.000285101907891095,3.05817402252321
"NEU3",0.644520950119384,10.7330026343223,7.63836363708086,1.32167422386086e-05,0.000298133384084644,3.00228666719332
"PACSIN3",-0.621121183665533,13.8533543598095,-7.60322509763563,1.37783192201799e-05,0.000308446464360845,2.95787079965258
"EIF4A1",-0.427761702408958,12.4801944578312,-7.57402329873845,1.42646325462661e-05,0.000316705456848178,2.92084776806014
"GPD2",-0.811916761910933,13.2728110627023,-7.56832921274084,1.43616010888852e-05,0.000316705456848178,2.91361680515145
"PLIN4",0.455560319579785,15.0006055468241,7.5584770267677,1.45310659541368e-05,0.000318068888107217,2.90109632155328
"PPP1R3A",-0.598306713144302,13.6513327341925,-7.52457087538027,1.51309766473869e-05,0.000328764970536972,2.85791876260781
"MLEC",-0.460454455278919,12.2971119531104,-7.48061037451941,1.59489039690368e-05,0.000344007381229954,2.80173265572417
"COG5",0.641965611265997,11.8480093589446,7.4567746440763,1.64122403543996e-05,0.000351436016284425,2.77117097943559
"MYO1C",0.377951638381335,12.3206052145197,7.41444040994923,1.72713718375386e-05,0.00036717196963976,2.71672180543079
"IPO4",-0.768451677594767,12.3208713267406,-7.39978070763913,1.75800876999642e-05,0.000371065422524243,2.69781628541018
"SMYD1",0.374817770694067,14.7244893172641,7.39160873391158,1.77547601207687e-05,0.000372094440828876,2.68726617496599
"BCKDHA",0.477160794205265,12.2186441060359,7.37996590586086,1.80068627470492e-05,0.000374720277588242,2.67222112671906
"FAM129A",-1.39745668007876,11.5351048938772,-7.36828603675889,1.82636523690072e-05,0.000377406243009904,2.65711163191063
"ADSL",-0.619759929541367,14.6957059632973,-7.36239318672308,1.83947076497897e-05,0.000377474729896726,2.64948212062392
"STAC3",-0.546434471292384,14.6599137070713,-7.33242929127133,1.90769784108034e-05,0.000386514418143627,2.61062207517296
"LETM1",0.469821560994514,12.8098323912452,7.33157524445052,1.90968206595498e-05,0.000386514418143627,2.60951285639612
"NDUFB8",0.515726046231977,14.3683284940961,7.23892182387841,2.13875705420104e-05,0.000429933815997556,2.48864425032308
"CAV2",0.567286662739592,10.5081913738864,7.17277146502767,2.32037056505279e-05,0.000463290204035878,2.40170028496164
"PPP3R1",-0.754103328237051,13.101031738524,-7.11784958014553,2.48380227493009e-05,0.000490130626785667,2.32910007409745
"ADPRHL1",-0.427367546401035,14.6876542281169,-7.11649952116173,2.48797272480034e-05,0.000490130626785667,2.32731070207955
"SRSF3",0.402869800416642,13.9456987587846,7.07864262803655,2.60804344186981e-05,0.000510382011306311,2.27704186215236
"MAD1L1",-1.3195341880897,10.3139020728475,-10.4081266859843,2.6990668914301e-05,0.000524719912116838,3.24608795750064
"ETFB",0.850840484055048,16.0224548583922,7.02879612979685,2.77575660845835e-05,0.00053537076752785,2.21057703393536
"YWHAZ",0.466682857223283,14.1389787618496,7.02468806048952,2.79008792552585e-05,0.00053537076752785,2.20508536529184
"LANCL1",-0.365354813421808,14.5379565249478,-6.986026997736,2.92893247469584e-05,0.000558386804046851,2.1532983863286
"PTGES3",-0.454926043510216,13.3503222723938,-6.971521112322,2.98293263530248e-05,0.000562772720380929,2.13381856506031
"AKAP13",2.53422850424734,13.3385703286593,6.96963624759913,2.99002765143167e-05,0.000562772720380929,2.13128543054454
"MAN2A2",-0.477041032592528,11.273588901379,-6.84411602339132,3.50599346694022e-05,0.000655709537646098,1.96157138738829
"ACSM5",-1.28379549630802,11.4018778088215,-6.83770194058029,3.53481493296014e-05,0.000656942020559573,1.9528446156366
"PLP2",-0.521094234112395,11.7596131340104,-6.82366291696547,3.59879266084764e-05,0.000664652019550299,1.93372507822439
"SDPR",0.611501928152011,12.4840811269876,6.80660596377126,3.67820522489713e-05,0.000673188797244316,1.91046117139775
"PRRG1",-2.26683010410411,12.1491458436396,-8.63346358087006,3.6905781777861e-05,0.000673188797244316,2.56446093080301
"PELO",-0.818949115517011,11.7663241458408,-6.76839189676008,3.86304855488599e-05,0.000700325673600497,1.85820428607436
"EIF4A2",-0.371478662918992,14.9834320712387,-6.72319890890331,4.09464306251882e-05,0.0007377847713258,1.7961588088696
"SLC22A25",-2.74291957886082,13.3621056530916,-6.71321036697107,4.14781917090041e-05,0.000742836706061254,1.78240959211213
"PNPLA6",-0.504801284135649,11.2820496868231,-6.68408427066571,4.30716398514633e-05,0.000766727082898036,1.74224306720173
"PGRMC2",-0.549864095306967,13.2512507321484,-6.63176593508251,4.61016713808684e-05,0.000815751131320157,1.66981376418123
"ALDH4A1",0.409092632934549,14.0274477904723,6.61540978900485,4.70953646302055e-05,0.00082837382429915,1.64709651385553
"DDX58",-0.565268303319735,11.2333023959247,-6.58649294451214,4.89089557148846e-05,0.000855183219748426,1.60684721716479
"DHRS4",0.49513308800837,10.511131928257,6.57313454850857,4.977198569249e-05,0.000862524222681288,1.58821638485599
"TIMM23",0.694318846441583,10.4633319237664,6.57098212755262,4.99125692313029e-05,0.000862524222681288,1.58521221466334
"GABARAPL2",0.554900209934589,11.1419211877933,6.54011412394782,5.19763298495857e-05,0.000891059280806494,1.54206170825867
"PODXL",0.594279847244218,11.1323613066141,6.53316321124928,5.24535873902486e-05,0.000891059280806494,1.53232756753586
"ARL6IP5",-0.409135381680212,14.1442897216157,-6.53294761939445,5.24684652657631e-05,0.000891059280806494,1.53202554757594
"HOMER1",-0.347596444501036,12.6124542691147,-6.49020292079936,5.55097823635858e-05,0.000937322325053691,1.47202295745101
"LDHA",-1.78840705842392,19.778865608461,-6.48518883812088,5.58787656603582e-05,0.000938191775717946,1.46496853199832
"ALDH1L1",-0.958083477486072,13.6201430495771,-6.46332224163729,5.75189974023101e-05,0.000960274787140262,1.43416472691484
"CCR7",-0.537145296632236,14.7765805471421,-6.44560613230477,5.88858252745745e-05,0.00097757086340656,1.40916095331316
"ECI2",0.569661294373848,14.3772751981805,6.42211979257744,6.0751870477152e-05,0.000997624140383141,1.37594859770626
"SUOX",0.33838105396431,10.256846326405,6.42190801123352,6.07689831705467e-05,0.000997624140383141,1.37564877876915
"ALDH5A1",0.739725836406897,15.0753800117533,6.37572545698916,6.46272877828004e-05,0.00105510295800097,1.31012440354719
"GTPBP3",2.51851573008204,18.5734912270454,6.35842832917125,6.6139380669865e-05,0.00107385642790907,1.2855092591022
"DNAJB1",0.678979399677452,10.9201752061839,6.34502439721366,6.73372475452095e-05,0.00108733096445953,1.26640673286506
"PGP",-0.389517131693951,13.9650633190611,-6.33414617207648,6.83265199971334e-05,0.00109730905756266,1.25088590343871
"MYOT",0.590692215107119,18.9984921069911,6.31774660063656,6.98475092022055e-05,0.00111567237671631,1.22745715909434
"EIF5A",-0.423117754093777,16.0883657098377,-6.30769711295083,7.07974831479057e-05,0.00112476646614011,1.2130823244669
"SMTNL2",-0.731241155280943,13.0256138450129,-6.28699493783401,7.27984392998261e-05,0.00115037105952399,1.1834268132599
"STX12",-0.423622722714651,10.8319089861421,-6.27655579257951,7.38303698192172e-05,0.00115851302229463,1.16845092667955
"PIP4K2B",-0.597104715042107,10.5826185692489,-6.27387609737897,7.40977872127532e-05,0.00115851302229463,1.16460428471779
"ATP1B4",0.663986178225144,11.6342516957711,6.25139438204904,7.63826928166463e-05,0.00118795188038521,1.13229396635641
"DHRS7C",0.828939067778565,13.521669783345,6.24489181221869,7.7057583443174e-05,0.00119217360772031,1.12293581178925
"PLIN5",0.699174798470697,13.3745434830574,6.22884503968127,7.8750575462648e-05,0.00121202057547982,1.09981758957409
"TAPT1",-1.47227275502209,12.9261444314484,-6.21893688958789,7.98158128442474e-05,0.00122205039872928,1.08552567757481
"NDUFA4",0.592452558164716,17.1654681333391,6.20433597283921,8.14138405495566e-05,0.00124009226197907,1.0644404081085
"CACNA2D1",-0.360772320372666,14.2639501292332,-6.19610417707469,8.23298850696699e-05,0.00124761441220961,1.05254003971083
"CROCC",-0.621528951389536,16.8309102407455,-6.17637317162343,8.45708833548519e-05,0.00127503551180402,1.02397817742574
"CDC37L1",-0.409405222928418,10.7673274844306,-6.16326307640336,8.60960107950036e-05,0.00129144016192505,1.00497116174683
"TPI1",-0.422777979526579,18.8800907896681,-6.14832091680526,8.78703071324789e-05,0.00130982209949904,0.983279433666285
"INPP1",-0.672297316491402,11.2837591945686,-6.14551382961309,8.82079857192247e-05,0.00130982209949904,0.979200948685934
"CUTC",-0.38654115277812,13.368689305499,-6.1359244329316,8.93720763751817e-05,0.00132047242844331,0.965260165896066
"MYOM3",1.22371521969167,16.5679014165936,6.12043675531075,9.12870997233509e-05,0.00133742774741078,0.942718105127566
"CRAT",0.516451216841162,16.8874804449412,6.1193362345531,9.14248409397555e-05,0.00133742774741078,0.941115067555423
"CECR5",0.41031402976556,13.3155982816351,6.1151857326574,9.19463257375924e-05,0.001338430505195,0.93506788461853
"COX7A2",0.746439057585802,15.6953920787103,6.10136503898594,9.37059205145811e-05,0.00135401353729256,0.914914474067574
"NRBP1",0.376209910485333,11.1663148864342,6.09959974393833,9.39332572402624e-05,0.00135401353729256,0.912338428790113
"CD36",0.465109657389567,13.8061078750461,6.08788898027192,9.54564310230489e-05,0.00136929006637432,0.895238438911308
"NDUFA6",0.393334117906678,14.4432155502501,6.07659812243543,9.69500755365523e-05,0.00138399745512325,0.878733807827871
"ANK2",-0.327775691331587,11.6389040097276,-6.06239562931862,9.88645538637821e-05,0.00140454209936287,0.857948226029288
"UNC45B",-0.787319922869212,13.8022028838151,-6.05480292515133,9.99046231117112e-05,0.0014125270875364,0.846824832437731
"PTCD3",0.355970259307641,12.335291612756,6.04271309288371,0.000101584991626326,0.00142944595359901,0.829096772785457
"SRGAP3",-0.924825966392937,10.9130007590208,-5.9821787031469,0.000110466453734315,0.00154705388997583,0.740029511514283
"C7orf55",0.481270169440167,12.5783620408396,5.97364921731213,0.000111783284865152,0.00155811135271946,0.727439139080301
"PPID",-0.532042077488022,11.3892384167582,-5.96792867080585,0.000112675866962426,0.00156317928109844,0.718989428732847
"PUF60",0.76490269076881,9.93001865493041,5.951196593983,0.000115330674459673,0.00158982737194726,0.694248918934747
"LMOD2",0.501933559562366,12.0072642899597,5.94854485294915,0.000115757527189062,0.00158982737194726,0.69032443975858
"CCDC90B",-0.510852953245688,15.5883685093635,-5.94574083998058,0.000116210731756551,0.00158982737194726,0.686173549284927
"CYGB",0.328082271023813,11.8404260412025,5.94199254309957,0.000116819527438012,0.00159079126073421,0.680623105228904
"MYH1",-3.40652357993638,16.0430060592339,-5.93450192696392,0.000118046401523826,0.001600124387628,0.669525264302223
"ATRN",-0.651486482204476,16.7069658056001,-5.91702891113567,0.00012096221403978,0.00163216138122169,0.643607755882002
"TPD52",-0.843901735883771,11.1527591063045,-5.90542631575431,0.00012294093127799,0.00164381740275857,0.626374490858433
"MT-CO2",0.488592865953031,18.8346331976458,5.90228432822705,0.00012348270970325,0.00164381740275857,0.621704517693981
"MRPL15",0.376281832640471,11.3536214843193,5.90041638170362,0.000123806013693939,0.00164381740275857,0.618927520579762
"SCCPDH",0.403812598522084,14.3586133896656,5.89900328112885,0.000124051194861307,0.00164381740275857,0.616826403559848
"FSD2",-0.371909500210418,12.6239797002969,-5.894471966709,0.000124840915386497,0.00164689689717455,0.610087003324812
"NUDCD2",-0.640756446017956,10.2618506235742,-5.87891807744836,0.000127592847113531,0.00167571939209103,0.586932206641865
"NDUFB11",0.566969872653569,15.0332225345181,5.87457904962752,0.000128372075181951,0.0016784932839056,0.580466809850806
"VDAC1",0.598620695203564,18.22136155679,5.86553440888328,0.000130012783037181,0.00169182307614194,0.5669814175548
"IBA57",0.342447836725984,11.9663570828196,5.86267247481752,0.000130536602829226,0.00169182307614194,0.562711971229833
"CAPZB",-0.34757481890108,15.481823723387,-5.8430018867356,0.00013419857442572,0.00173168902806988,0.533336649961385
"SBDS",-0.461642513454414,12.7114250710045,-5.83607889991644,0.000135513409483517,0.00174004416424366,0.522985385912204
"SLC35A4",0.609820733545284,12.3960703604055,5.83341110952557,0.000136023757001789,0.00174004416424366,0.518994730038296
"C8orf82",0.564987216097204,11.4156201905088,5.77885484814356,0.000146924151376774,0.00186870738063817,0.437169777244081
"ATP5A1",0.449600607868579,18.8020054576724,5.77682911387109,0.000147346470283822,0.00186870738063817,0.434123587824109
"PRPF6",-0.391052160985458,13.1536126874288,-5.77298346937689,0.000148151773578134,0.00187089098685208,0.428339151503437
"SNTB2",0.647779700614572,13.6612620108251,5.76544395706876,0.00014974428623521,0.00188295474819168,0.416992625783971
"MRPS23",0.343476882755784,12.5328861631004,5.73971650350072,0.000155317735945791,0.00194476232932123,0.37821498663328
"KCNJ11",-0.428351273090685,11.0480306505428,-5.71957374573096,0.000159836038990328,0.00199289238487941,0.347790803079482
"ACAA2",0.613193467535815,16.6116737077532,5.70375666863159,0.000163482460839551,0.00202347080569591,0.323860798927873
"TTC30B",-0.407645850454081,13.4683915090363,-5.70300457848307,0.000163658044860008,0.00202347080569591,0.322722080735421
"RNF114",-0.337331031500133,12.0394315848813,-5.69372176100299,0.000165841895530091,0.00204192833871425,0.308660769564856
"FRMD8",-0.635881646287606,15.3130977028173,-5.68387602728981,0.000168192245173689,0.00206227420949482,0.293733704100003
"TPD52L1",0.48148594764112,11.5728854332294,5.67908295752484,0.000169349292197017,0.00206359975152564,0.286462087492708
"DNPH1",-0.772060811341472,12.514280717243,-5.67764926591098,0.000169697035404647,0.00206359975152564,0.284286399377738
"GOSR2",-0.394582110818959,10.9788670667147,-5.66916619050938,0.000171770286080176,0.0020802508006841,0.271407133234064
"ATP5D",0.669954156854008,15.8578198231504,5.66053595838563,0.000173907294701754,0.00209753492181095,0.258294199801227
"TMEM205",-0.442876828201694,13.3084706479227,-5.6521882154663,0.000176001393588864,0.00211391374557867,0.245600649547516
"CAPZA1",-0.422990541389707,10.7378915181287,-5.64944268505024,0.000176696005129588,0.00211391374557867,0.241423691246216
"ACAT1",0.546142995568768,17.6003602132427,5.64355052241673,0.000178196610367737,0.00212327009530913,0.232456019348487
"ABHD5",0.785180039233367,11.0610164937764,5.63867898659855,0.000179447563492329,0.00212958855469812,0.225038067446624
"ANO6",-0.443959015558082,11.5257318067715,-5.62864521464818,0.000182053768472878,0.00215187554334942,0.20974912982921
"MRPS22",0.414294573839191,12.7129735664181,5.6197585385322,0.000184395789926742,0.00217087473798217,0.196196406222265
"ME1",0.431625920631026,14.4577798774359,5.61184903981753,0.000186507353215683,0.00218702074901724,0.184124716524827
"ACY1",-0.361592951346354,13.6178888441813,-5.6069450286266,0.000187829510572462,0.00219381898712105,0.176635721062382
"DCTN4",-0.509550518911013,12.8291147066063,-5.56283003969678,0.000200183143791554,0.00232890232245685,0.109116906676503
"MTDH",-0.246106827160959,11.6834152737312,-5.55340985458914,0.000202931820966902,0.00235162169002822,0.0946641366309802
"ALDOC",-0.977732786419867,16.1309846355979,-5.54407292405893,0.000205695987131669,0.00237414024254941,0.0803269455020343
"MYL6",0.451473617114537,13.5278691939219,5.54101647855988,0.000206609544432182,0.00237414024254941,0.075631035591111
"PHYHD1",0.516663559740172,10.4872987634568,5.53876476353824,0.000207285340973857,0.00237414024254941,0.0721706808529383
"MT-ND3",0.696156839124949,11.8173993349396,5.53451603163233,0.000208566925494813,0.00237959561713194,0.0656394660681121
"ABHD11",0.448570006588243,11.9917277176122,5.51846827295863,0.000213484364330425,0.00242633190998618,0.0409480125273625
"SPAG9",-0.917965677332285,14.4839420958269,-5.50811918671873,0.000216721091096338,0.0024536813187344,0.0250057186050521
"POR",0.422353916220839,12.1141724421453,5.49957615148156,0.000219432412140748,0.00247489609876302,0.0118343699925259
"MAOB",0.569880919696827,14.4958326977484,5.49239583039997,0.000221739234410168,0.00249140470601539,0.000756176726589786
"LAMTOR5",-0.402288426779801,12.2195377238421,-5.48634851957466,0.000223702122637496,0.0025039385317947,-0.00857949248388223
"GOLGA4",2.71669972293738,15.4636888693507,5.47701272336527,0.000226768893440193,0.00252868709477649,-0.0230017896150398
"GNG12",-0.427631111079211,12.1509276923937,-5.46310226082979,0.000231421888326804,0.00257087097746506,-0.0445136206361596
"AKR1B1",-0.418731846149331,16.6774821798145,-5.4217251770167,0.000245874234461249,0.00272050601828287,-0.108659683206301
"RBP4",1.92654398444861,10.4721212716531,10.4755419114513,0.000246732863925485,0.00272050601828287,1.31827999834613
"UFM1",0.420069450342387,12.9223165841523,5.41429013804985,0.0002485716437624,0.00272234410159498,-0.120211203345617
"ACTN3",-2.55864419944237,16.4378746342476,-5.41382318951089,0.000248742100653349,0.00272234410159498,-0.120936937815556
"SERPINB6",0.41920183809969,14.4152359304754,5.40574498996206,0.000251710806839822,0.00274466949893607,-0.133496904820261
"ILVBL",0.599041478471614,12.8342759958448,5.39449444099305,0.000255908416663211,0.00278018151191098,-0.1510042775946
"AOC3",0.643337087802133,13.6322229630077,5.35388916392927,0.000271689749271174,0.00294081761573743,-0.214337133327879
"LARP4B",-1.23305885230816,14.0065390545481,-5.57695989708069,0.000282262434418224,0.00304410764126224,-0.105004544592973
"MYOM2",-0.50715419910658,19.1784179938951,-5.30999845132913,0.000289920750859894,0.00311533025014905,-0.283050398157848
"SNX2",-0.399517627718756,11.6705060389136,-5.30127373521396,0.000293697583268566,0.00313676867804839,-0.296741059097936
"CCDC51",1.82005338446952,9.65442717851908,5.30049118515291,0.000294038891309443,0.00313676867804839,-0.297969534478431
"AKR1C3",1.3602904530478,12.9656485350942,5.29499671809842,0.000296447218595649,0.00314285183978549,-0.306597322661443
"SLIRP",0.400852296799517,12.6440762938326,5.29434047035996,0.000296736265076193,0.00314285183978549,-0.307628085709885
"HADHB",0.532437890361216,18.364151065464,5.28202239719755,0.000302217840367447,0.00318947756530645,-0.326986985388907
"ATL2",-0.315858182520154,11.457872859125,-5.2349089907906,0.000324198838203501,0.0034092795974781,-0.401222228701593
"CAPN3",-0.270764022873228,13.8856050541438,-5.22624052588545,0.000328425284286898,0.00344147771300633,-0.41491408056774
"NPEPPS",-0.395913818166818,16.5048172092602,-5.21709379429894,0.000332948545171328,0.00347654752996916,-0.42937252778185
"UQCC2",0.614040959503926,11.9827987428601,5.20931958108409,0.00033684517077951,0.0035048502804699,-0.441670417915508
"PKLR",-0.874670097931389,12.0343253234719,-5.43511406242771,0.000341792345050944,0.00354384694605452,-0.309368901148972
"MRPS21",0.409228903383033,10.4692047645068,5.19663641123764,0.000343306774265017,0.00354710320962631,-0.46175146636797
"AUH",0.548171666839226,12.3351526065686,5.19273078525146,0.000345322994706438,0.00355550330786594,-0.467939611809442
"HSDL2",0.60820386811198,15.707108935607,5.16905923385201,0.000357815651507866,0.0036713376743255,-0.505489880017739
"NDUFA8",0.417978966084217,15.2445457251052,5.15897451786485,0.000363283036805678,0.00371453762546983,-0.52151055156384
"C1orf123",-0.288344755165657,13.9294448150128,-5.15326311077549,0.000366418785268962,0.00372374849044422,-0.530589899860656
"CDC5L",0.862912857670025,15.102681076029,5.15274590396822,0.000366704166064051,0.00372374849044422,-0.53141231636298
"NDUFA12",0.414595938254577,14.1171023609063,5.13933904464201,0.000374184758005501,0.00378669849282964,-0.552743440853466
"LSM2",-0.381039106695299,11.4936125827024,-5.11839995191974,0.00038619437885768,0.00389489552738718,-0.586107769720321
"COX5A",0.467301326967949,16.1454912185763,5.10956589036569,0.000391383418295643,0.00392664303010734,-0.600201838735292
"DUSP3",-0.266348003732995,15.2724992008952,-5.10652160892268,0.000393188720459009,0.00392664303010734,-0.605061213084135
"ASB10",0.481893221060181,10.6151325239378,5.10506333451142,0.000394056630202821,0.00392664303010734,-0.60738940073786
"FKBP1A",-0.372667773345038,15.0341519854938,-5.10405570391256,0.000394657522822971,0.00392664303010734,-0.60899828798339
"PLS3",0.339804284615459,11.8426101609948,5.08930652697467,0.000403565375964033,0.00400179760393865,-0.632564117596343
"DYSF",-0.37605557860722,15.098573634658,-5.07483989221157,0.000412510331415606,0.00407681615161577,-0.655707156868454
"PFN1",-0.458699425349213,16.2789768751037,-5.06319591689994,0.000419862913069851,0.00413564969373804,-0.674355217547037
"BCAM",0.386050199155003,11.3505741889028,5.03570798489175,0.000437777849615082,0.00429778586582248,-0.718450361826273
"S100A10",0.46057416841475,13.0602518226278,5.03038874016847,0.000441337383885304,0.00431838400457309,-0.726995071461945
"SPCS2",-0.43700956304461,11.3376880547403,-5.0082909409018,0.000456457065907363,0.00445158623681933,-0.76253323327561
