MYH1,MYH2,MYH7,TPM3,TPM1,ATP2A2,ATP2A1,TNNT1,TNNT3,MYL2,MYL1,MYL3,sum_MYH,MYH7_fraction,order_MYH7,MYH2_fraction,order_MYH2,MYH1_fraction,order_MYH1,sum_MYH_slowfast,MYH7_fraction_slowfast,order_MYH7_slowfast,MYH2_fraction_slowfast,order_MYH2_slowfast,sum_TNNT,TNNT1_fraction,order_TNNT1,TNNT3_fraction,order_TNNT3,sum_TPM,TPM1_fraction,order_TPM1,TPM3_fraction,order_TPM3,sum_ATP2A,ATP2A1_fraction,order_ATP2A1,ATP2A2_fraction,order_ATP2A2,sum_MYL,MYL1_fraction,order_MYL1,MYL3_fraction,order_MYL3,fiber_type_MYH,fiber_type_MYH_slowfast,fiber_type_TPM_slowfast,fiber_type_TNNT_slowfast,fiber_type_ATP2A_slowfast,fiber_type_MYL_slowfast,fiber_type_combined,fiber_type_MYH_hybrids,Sample,subject,fiber
13,757,42,22,135,10,246,13,220,20,251,17,812,5.172413793103448,386,93.22660098522168,297,1.600985221674877,458,799,5.256570713391739,470,94.74342928660826,456,233,5.579399141630901,631,94.4206008583691,295,157,85.98726114649682,553,14.012738853503185,373,256,96.09375,419,3.90625,506,268,93.65671641791045,487,6.343283582089552,439,Type 2A,Fast,Hybrid,Fast,Fast,Fast,Hybrid,Type 2A,8_81,8,81
1325,165,11,9,318,8,380,22,333,14,163,11,1501,0.7328447701532311,738,10.992671552298468,549,88.2744836775483,62,176,6.25,462,93.75,464,355,6.197183098591549,598,93.80281690140845,328,327,97.24770642201835,259,2.7522935779816518,667,388,97.9381443298969,264,2.0618556701030926,662,174,93.67816091954023,486,6.321839080459771,440,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,6_19,6,19
20,960,33,21,235,36,378,54,365,38,166,11,1013,3.257650542941757,426,94.7680157946693,274,1.9743336623889436,400,993,3.3232628398791544,516,96.67673716012085,410,419,12.887828162291171,422,87.11217183770883,504,256,91.796875,509,8.203125,417,414,91.30434782608695,543,8.695652173913043,383,177,93.78531073446328,485,6.214689265536723,441,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_84,1,84
1054,191,30,10,327,10,295,37,266,20,151,10,1275,2.3529411764705883,474,14.980392156862745,520,82.66666666666667,76,221,13.574660633484163,418,86.42533936651584,508,303,12.211221122112212,432,87.78877887788778,494,337,97.03264094955489,283,2.967359050445104,643,305,96.72131147540983,384,3.278688524590164,543,161,93.7888198757764,484,6.211180124223603,442,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,6_3,6,3
28,909,43,28,290,15,235,51,353,94,228,15,980,4.387755102040816,398,92.75510204081633,303,2.857142857142857,332,952,4.516806722689076,489,95.48319327731093,437,404,12.623762376237623,427,87.37623762376238,499,318,91.19496855345912,517,8.80503144654088,409,250,94,512,6,414,243,93.82716049382715,483,6.172839506172839,443,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,2_154,2,154
10,926,21,5,133,9,260,24,183,30,229,15,957,2.19435736677116,484,96.760710553814,194,1.044932079414838,580,947,2.2175290390707496,575,97.78247096092925,351,207,11.594202898550725,438,88.40579710144928,488,138,96.37681159420289,336,3.6231884057971016,590,269,96.6542750929368,392,3.3457249070631967,534,244,93.85245901639344,481,6.147540983606557,444,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_168,9,168
5,1104,8,6,228,3,270,18,245,88,229,15,1117,0.7162041181736795,743,98.83616830796778,41,0.4476275738585497,779,1112,0.7194244604316548,801,99.28057553956835,125,263,6.844106463878327,561,93.15589353612167,365,234,97.43589743589743,247,2.564102564102564,679,273,98.9010989010989,142,1.098901098901099,784,244,93.85245901639344,482,6.147540983606557,445,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_79,5,79
41,1137,3,11,349,4,332,6,246,12,107,7,1181,0.2540220152413209,888,96.27434377646063,220,3.4716342082980525,310,1140,0.2631578947368421,896,99.73684210526315,30,252,2.380952380952381,823,97.61904761904762,103,360,96.94444444444444,292,3.0555555555555554,634,336,98.80952380952381,158,1.1904761904761905,768,114,93.85964912280701,480,6.140350877192982,446,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_171,5,171
1060,108,36,18,266,13,420,18,350,22,266,17,1204,2.990033222591362,437,8.970099667774086,569,88.03986710963456,64,144,25,386,75,540,368,4.891304347826087,664,95.1086956521739,262,284,93.66197183098592,475,6.338028169014084,451,433,96.99769053117782,355,3.0023094688221708,571,283,93.99293286219081,479,6.007067137809187,447,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,2_155,2,155
8,1231,25,8,301,14,313,36,287,29,267,17,1264,1.9778481012658229,507,97.38924050632912,156,0.6329113924050633,710,1256,1.9904458598726114,591,98.00955414012739,335,323,11.145510835913312,446,88.85448916408669,480,309,97.41100323624595,249,2.5889967637540456,677,327,95.71865443425077,447,4.281345565749235,479,284,94.01408450704226,478,5.985915492957746,448,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_98,9,98
7,680,4,7,126,10,277,10,303,9,224,14,691,0.5788712011577424,788,98.4081041968162,72,1.0130246020260492,596,684,0.5847953216374269,836,99.41520467836257,90,313,3.1948881789137378,775,96.80511182108627,151,133,94.73684210526315,438,5.263157894736842,486,287,96.51567944250871,399,3.484320557491289,527,238,94.11764705882352,477,5.88235294117647,449,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,8_15,8,15
1052,112,33,14,306,8,340,23,297,20,177,11,1197,2.756892230576441,450,9.35672514619883,563,87.88638262322472,65,145,22.758620689655174,391,77.24137931034483,535,320,7.187499999999999,547,92.8125,379,320,95.625,378,4.375,547,348,97.70114942528735,290,2.2988505747126435,635,188,94.14893617021278,476,5.851063829787234,450,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,14_84,14,84
449,156,43,45,342,17,295,80,260,68,195,12,648,6.635802469135803,379,24.074074074074073,498,69.29012345679013,97,199,21.608040201005025,396,78.39195979899498,530,340,23.52941176470588,371,76.47058823529412,555,387,88.37209302325581,543,11.627906976744185,383,312,94.55128205128204,497,5.448717948717949,429,207,94.20289855072464,475,5.797101449275362,451,Hybrid 1/2A/2X,Hybrid,Fast,Hybrid,Fast,Fast,Hybrid,Hybrid 2A/2X,14_22,14,22
10,818,23,10,143,4,326,23,291,23,230,14,851,2.7027027027027026,453,96.12220916568742,231,1.1750881316098707,548,841,2.7348394768133173,543,97.26516052318668,383,314,7.32484076433121,539,92.67515923566879,387,153,93.4640522875817,483,6.535947712418301,443,330,98.7878787878788,159,1.2121212121212122,767,244,94.26229508196722,474,5.737704918032787,452,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,8_76,8,76
1127,42,46,13,199,14,366,20,255,25,198,12,1215,3.7860082304526745,411,3.45679012345679,742,92.75720164609054,49,88,52.27272727272727,348,47.72727272727273,578,275,7.2727272727272725,543,92.72727272727272,383,212,93.86792452830188,470,6.132075471698113,456,380,96.3157894736842,411,3.684210526315789,515,210,94.28571428571428,473,5.714285714285714,453,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,13_85,13,85
1008,140,41,12,520,14,305,49,192,23,233,14,1189,3.4482758620689653,422,11.774600504625736,544,84.7771236333053,72,181,22.65193370165746,392,77.34806629834254,534,241,20.33195020746888,380,79.66804979253112,546,532,97.74436090225564,222,2.2556390977443606,704,319,95.61128526645768,453,4.38871473354232,473,247,94.33198380566802,472,5.668016194331984,454,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,14_159,14,159
8,1040,36,19,242,21,295,31,286,22,217,13,1084,3.3210332103321036,424,95.9409594095941,239,0.7380073800738007,670,1076,3.3457249070631967,515,96.6542750929368,411,317,9.779179810725552,468,90.22082018927445,458,261,92.72030651340997,493,7.2796934865900385,433,316,93.35443037974683,525,6.6455696202531636,401,230,94.34782608695652,471,5.6521739130434785,455,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,8_155,8,155
880,83,28,26,270,12,285,31,283,44,167,10,991,2.825428859737639,445,8.375378405650856,578,88.7991927346115,60,111,25.225225225225223,385,74.77477477477478,541,314,9.872611464968154,466,90.12738853503186,460,296,91.21621621621621,516,8.783783783783784,410,297,95.95959595959596,429,4.040404040404041,497,177,94.35028248587571,470,5.649717514124294,456,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,14_8,14,8
335,459,14,31,272,9,404,15,371,7,234,14,808,1.7326732673267329,540,56.806930693069305,434,41.46039603960396,145,473,2.9598308668076108,532,97.04016913319239,394,386,3.8860103626943006,735,96.11398963730569,191,303,89.76897689768977,531,10.231023102310232,395,413,97.82082324455206,277,2.1791767554479415,649,248,94.35483870967742,469,5.64516129032258,457,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,9_167,9,167
1587,255,57,18,347,17,312,33,246,42,236,14,1899,3.0015797788309637,436,13.428120063191153,528,83.57030015797788,74,312,18.269230769230766,405,81.73076923076923,521,279,11.827956989247312,436,88.17204301075269,490,365,95.06849315068493,422,4.931506849315069,504,329,94.83282674772036,492,5.167173252279635,434,250,94.39999999999999,468,5.6000000000000005,458,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,1_161,1,161
719,80,17,22,251,12,386,12,335,29,275,16,816,2.083333333333333,494,9.803921568627452,558,88.11274509803921,63,97,17.525773195876287,407,82.4742268041237,519,347,3.45821325648415,759,96.54178674351584,167,273,91.94139194139194,504,8.058608058608058,422,398,96.98492462311557,357,3.015075376884422,569,291,94.50171821305841,467,5.498281786941581,459,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_166,3,166
571,283,2,6,223,1,357,0,289,3,86,5,856,0.23364485981308408,892,33.0607476635514,474,66.7056074766355,104,285,0.7017543859649122,806,99.29824561403508,120,289,0,924,100,6,229,97.37991266375546,251,2.6200873362445414,675,358,99.72067039106145,41,0.27932960893854747,885,91,94.5054945054945,466,5.4945054945054945,460,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_171,14,171
20,1387,9,4,310,11,275,19,285,9,174,10,1416,0.6355932203389831,766,97.95197740112994,118,1.4124293785310735,493,1396,0.6446991404011462,820,99.35530085959886,106,304,6.25,593,93.75,332,314,98.72611464968153,119,1.2738853503184715,807,286,96.15384615384616,415,3.8461538461538463,511,184,94.56521739130434,465,5.434782608695652,461,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,8_171,8,171
28,1081,28,8,246,16,303,18,251,16,209,12,1137,2.4626209322779244,466,95.07475813544414,265,2.4626209322779244,357,1109,2.5247971145175834,553,97.47520288548242,373,269,6.691449814126393,566,93.3085501858736,360,254,96.8503937007874,301,3.149606299212598,625,319,94.98432601880877,488,5.015673981191222,438,221,94.57013574660633,463,5.429864253393665,462,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,13_160,13,160
29,758,24,2,173,9,247,15,245,14,209,12,811,2.9593094944512948,441,93.4648581997534,292,3.5758323057953145,306,782,3.0690537084398977,527,96.9309462915601,399,260,5.769230769230769,624,94.23076923076923,302,175,98.85714285714286,107,1.1428571428571428,819,256,96.484375,401,3.515625,525,221,94.57013574660633,464,5.429864253393665,463,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,14_10,14,10
11,1070,18,11,276,6,237,5,210,9,300,17,1099,1.6378525932666061,557,97.36123748862603,160,1.0009099181073704,598,1088,1.6544117647058825,634,98.34558823529412,292,215,2.3255813953488373,828,97.67441860465115,101,287,96.16724738675958,355,3.8327526132404177,571,243,97.53086419753086,307,2.4691358024691357,619,317,94.6372239747634,462,5.3627760252365935,464,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,12_11,12,11
14,781,32,14,122,8,248,28,137,24,248,14,827,3.869407496977025,407,94.43772672309552,280,1.6928657799274487,441,813,3.936039360393604,496,96.06396063960639,430,165,16.969696969696972,391,83.03030303030303,535,136,89.70588235294117,532,10.294117647058822,394,256,96.875,375,3.125,550,262,94.65648854961832,461,5.343511450381679,465,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_165,9,165
17,1104,22,25,425,13,372,22,315,13,302,17,1143,1.9247594050743655,514,96.58792650918635,206,1.4873140857392826,477,1126,1.9538188277087036,596,98.04618117229128,329,337,6.528189910979229,578,93.47181008902076,348,450,94.44444444444444,455,5.555555555555555,471,385,96.62337662337663,397,3.3766233766233764,529,319,94.67084639498434,460,5.329153605015674,466,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,2_167,2,167
561,299,36,16,129,18,385,52,306,46,232,13,896,4.017857142857143,404,33.370535714285715,472,62.61160714285714,112,335,10.746268656716417,436,89.25373134328358,490,358,14.52513966480447,402,85.47486033519553,524,145,88.96551724137932,538,11.03448275862069,388,403,95.53349875930522,462,4.466501240694789,464,245,94.6938775510204,459,5.3061224489795915,467,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_83,3,83
1134,40,20,13,418,9,303,15,315,7,161,9,1194,1.675041876046901,548,3.350083752093802,749,94.9748743718593,30,60,33.33333333333333,369,66.66666666666666,558,330,4.545454545454546,688,95.45454545454545,239,431,96.98375870069606,288,3.0162412993039442,638,312,97.11538461538461,346,2.8846153846153846,580,170,94.70588235294117,458,5.294117647058823,468,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,14_25,14,25
970,329,47,10,207,25,250,30,281,24,252,14,1346,3.4918276374442794,419,24.442793462109954,497,72.065378900445765,93,376,12.5,424,87.5,502,311,9.646302250803858,472,90.35369774919614,454,217,95.39170506912443,401,4.6082949308755765,525,275,90.9090909090909,545,9.090909090909092,381,266,94.73684210526315,457,5.263157894736842,469,Hybrid 2A/2X,Fast,Fast,Fast,Hybrid,Fast,Hybrid,Hybrid 2A/2X,4_81,4,81
11,1104,22,9,193,11,242,24,196,18,254,14,1137,1.9349164467897977,512,97.0976253298153,174,0.9674582233948988,606,1126,1.9538188277087036,597,98.04618117229128,330,220,10.909090909090908,450,89.0909090909091,476,202,95.54455445544554,388,4.455445544554455,538,253,95.65217391304348,450,4.3478260869565215,476,268,94.77611940298507,456,5.223880597014925,470,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_168,7,168
5,1151,16,10,228,5,123,19,126,14,185,10,1172,1.3651877133105803,603,98.20819112627987,100,0.42662116040955633,787,1167,1.371036846615253,671,98.62896315338475,255,145,13.10344827586207,418,86.89655172413792,508,238,95.7983193277311,374,4.201680672268908,552,128,96.09375,420,3.90625,507,195,94.87179487179486,454,5.128205128205128,471,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_172,7,172
962,59,43,9,216,17,618,62,427,24,222,12,1064,4.041353383458646,403,5.545112781954887,637,90.41353383458647,56,102,42.15686274509804,355,57.84313725490197,571,489,12.678936605316974,426,87.32106339468302,500,225,96,364,4,563,635,97.32283464566929,327,2.677165354330709,599,234,94.87179487179486,455,5.128205128205128,472,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,1_13,1,13
21,1122,27,11,361,13,305,24,303,30,204,11,1170,2.307692307692308,478,95.8974358974359,242,1.7948717948717947,421,1149,2.3498694516971277,567,97.65013054830287,359,327,7.339449541284404,537,92.66055045871559,389,372,97.04301075268818,281,2.956989247311828,645,318,95.9119496855346,431,4.088050314465408,495,215,94.88372093023256,453,5.116279069767442,473,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_82,1,82
1564,94,17,13,282,10,419,28,379,22,188,10,1675,1.0149253731343284,662,5.611940298507463,636,93.3731343283582,43,111,15.315315315315313,410,84.68468468468468,516,407,6.87960687960688,559,93.12039312039312,367,295,95.59322033898306,383,4.406779661016949,543,429,97.66899766899768,295,2.331002331002331,631,198,94.94949494949495,452,5.05050505050505,474,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,1_155,1,155
16,1169,18,8,363,5,303,7,301,11,133,7,1203,1.4962593516209477,579,97.1737323358271,169,1.3300083125519535,516,1187,1.5164279696714407,653,98.48357203032856,273,308,2.272727272727273,829,97.72727272727273,97,371,97.84366576819407,212,2.15633423180593,714,308,98.37662337662337,214,1.6233766233766231,712,140,95,451,5,475,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_94,6,94
3,1123,4,0,229,5,229,4,195,59,381,20,1130,0.35398230088495575,865,99.38053097345133,11,0.2654867256637168,844,1127,0.354924578527063,882,99.64507542147294,44,199,2.0100502512562812,847,97.98994974874373,79,229,100,20,0,916,234,97.86324786324786,271,2.1367521367521367,655,401,95.01246882793018,450,4.987531172069826,476,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_94,9,94
18,1178,25,13,239,11,233,16,247,13,192,10,1221,2.0475020475020473,501,96.47829647829647,212,1.4742014742014742,480,1203,2.0781379883624274,586,97.92186201163757,340,263,6.083650190114068,606,93.91634980988593,320,252,94.84126984126983,432,5.158730158730158,494,244,95.49180327868852,463,4.508196721311475,463,202,95.04950495049505,449,4.9504950495049505,477,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_4,5,4
9,1448,33,15,246,12,259,23,225,30,311,16,1490,2.214765100671141,482,97.18120805369126,167,0.6040268456375839,723,1481,2.2282241728561782,573,97.77177582714383,353,248,9.274193548387096,482,90.7258064516129,444,261,94.25287356321839,463,5.747126436781609,463,271,95.5719557195572,455,4.428044280442804,469,327,95.10703363914374,448,4.892966360856269,478,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,4_166,4,166
14,996,8,12,199,9,372,20,371,43,214,11,1018,0.7858546168958742,727,97.83889980353635,126,1.37524557956778,504,1004,0.796812749003984,784,99.20318725099602,142,391,5.115089514066496,651,94.8849104859335,275,211,94.3127962085308,459,5.687203791469194,467,381,97.63779527559055,298,2.3622047244094486,627,225,95.11111111111111,447,4.888888888888889,479,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,3_84,3,84
40,792,26,10,176,17,394,35,224,35,236,12,858,3.0303030303030303,434,92.3076923076923,309,4.662004662004662,284,818,3.1784841075794623,522,96.82151589242054,404,259,13.513513513513514,414,86.48648648648648,512,186,94.6236559139785,446,5.376344086021505,480,411,95.86374695863748,436,4.13625304136253,490,248,95.16129032258065,445,4.838709677419355,480,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,1_164,1,164
10,1333,18,8,230,7,260,15,234,12,236,12,1361,1.322556943423953,609,97.94268919911829,121,0.7347538574577517,672,1351,1.3323464100666174,679,98.66765358993338,247,249,6.024096385542169,609,93.97590361445783,317,238,96.63865546218487,317,3.361344537815126,609,267,97.37827715355806,319,2.6217228464419478,607,248,95.16129032258065,446,4.838709677419355,481,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_21,7,21
23,1262,23,15,241,12,291,22,231,26,218,11,1308,1.7584097859327217,532,96.48318042813455,211,1.7584097859327217,425,1285,1.7898832684824901,615,98.2101167315175,311,253,8.695652173913043,492,91.30434782608695,433,256,94.140625,467,5.859375,459,303,96.03960396039604,425,3.9603960396039604,501,229,95.19650655021834,444,4.8034934497816595,482,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_169,5,169
994,48,10,6,246,14,480,25,290,10,338,17,1052,0.9505703422053232,678,4.562737642585551,675,94.48669201520913,35,58,17.24137931034483,408,82.75862068965517,518,315,7.936507936507936,511,92.06349206349206,415,252,97.61904761904762,232,2.380952380952381,694,494,97.16599190283401,342,2.834008097165992,584,355,95.2112676056338,443,4.788732394366197,483,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,3_154,3,154
4,781,31,4,193,13,226,26,202,33,245,12,816,3.799019607843137,410,95.7107843137255,247,0.49019607843137253,764,812,3.8177339901477834,499,96.18226600985221,427,228,11.403508771929824,442,88.59649122807018,484,197,97.96954314720813,202,2.030456852791878,726,239,94.56066945606695,496,5.439330543933055,430,257,95.3307392996109,442,4.669260700389105,484,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,12_80,12,80
27,1612,9,4,275,4,313,9,293,1,164,8,1648,0.5461165048543689,802,97.81553398058253,127,1.6383495145631068,451,1621,0.5552128315854411,842,99.44478716841456,84,302,2.980132450331126,788,97.01986754966887,138,279,98.56630824372759,132,1.4336917562724014,794,317,98.73817034700315,173,1.2618296529968454,753,172,95.34883720930233,441,4.651162790697675,485,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_78,6,78
1068,212,29,15,223,6,333,25,352,33,268,13,1309,2.2154316271963332,481,16.195569136745608,515,81.58899923605806,79,241,12.033195020746888,426,87.96680497925311,500,377,6.631299734748011,569,93.36870026525199,357,238,93.69747899159664,474,6.302521008403361,452,339,98.23008849557522,231,1.7699115044247788,695,281,95.37366548042705,440,4.6263345195729535,486,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,4_91,4,91
1181,27,17,7,277,5,407,19,359,15,165,8,1225,1.3877551020408163,598,2.2040816326530615,838,96.40816326530613,15,44,38.63636363636363,357,61.36363636363637,569,378,5.026455026455026,652,94.97354497354497,274,284,97.53521126760563,239,2.464788732394366,687,412,98.7864077669903,160,1.2135922330097086,766,173,95.37572254335261,439,4.624277456647398,487,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,8_161,8,161
14,979,21,14,305,20,362,24,352,21,186,9,1014,2.0710059171597637,497,96.5483234714004,208,1.3806706114398422,502,1000,2.1,584,97.89999999999999,342,376,6.382978723404255,588,93.61702127659575,339,319,95.61128526645768,381,4.38871473354232,545,382,94.76439790575915,493,5.2356020942408374,433,195,95.38461538461539,437,4.615384615384616,488,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,2_17,2,17
4,967,1,0,203,0,262,4,270,5,124,6,972,0.102880658436214,914,99.48559670781893,6,0.411522633744856,797,968,0.10330578512396695,917,99.89669421487604,9,274,1.4598540145985401,878,98.54014598540147,48,203,100,15,0,911,262,100,25,0,920,130,95.38461538461539,438,4.615384615384616,489,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,6_5,6,5
31,1058,21,10,290,11,225,19,223,26,229,11,1110,1.891891891891892,517,95.31531531531532,257,2.7927927927927927,335,1079,1.9462465245597778,598,98.05375347544022,328,242,7.851239669421488,515,92.14876033057851,411,300,96.66666666666667,314,3.3333333333333335,611,236,95.33898305084746,469,4.661016949152542,457,240,95.41666666666667,436,4.583333333333333,490,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,10_174,10,174
16,1145,28,13,268,9,237,22,178,22,146,7,1189,2.3549201009251473,473,96.29941126997477,218,1.3456686291000841,513,1173,2.3870417732310316,563,97.61295822676897,363,200,11,449,89,477,281,95.37366548042705,402,4.6263345195729535,523,246,96.34146341463415,410,3.6585365853658534,516,153,95.42483660130719,435,4.57516339869281,491,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,7_99,7,99
6,978,7,2,203,6,276,7,173,6,313,15,991,0.7063572149344097,745,98.68819374369325,54,0.6054490413723511,720,985,0.7106598984771574,804,99.28934010152284,122,180,3.888888888888889,734,96.11111111111111,192,205,99.02439024390245,90,0.975609756097561,835,282,97.87234042553192,267,2.127659574468085,660,328,95.42682926829268,434,4.573170731707317,492,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,9_15,9,15
310,531,92,45,488,12,279,79,263,61,167,8,933,9.860664523043944,371,56.91318327974276,433,33.22615219721329,158,623,14.767255216693421,413,85.23274478330659,513,342,23.099415204678362,372,76.90058479532163,554,533,91.55722326454033,512,8.442776735459661,414,291,95.87628865979381,435,4.123711340206185,491,175,95.42857142857143,433,4.571428571428571,493,Hybrid 1/2A/2X,Hybrid,Fast,Hybrid,Fast,Fast,Hybrid,Hybrid 2A/2X,14_174,14,174
538,744,21,5,236,10,432,29,325,19,209,10,1303,1.6116653875671527,562,57.09900230237912,432,41.28933231005372,146,765,2.7450980392156863,542,97.25490196078431,384,354,8.192090395480225,503,91.80790960451978,423,241,97.9253112033195,206,2.0746887966804977,720,442,97.73755656108597,284,2.262443438914027,642,219,95.4337899543379,431,4.5662100456621,494,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,8_162,8,162
863,539,9,4,341,1,335,8,293,7,209,10,1411,0.6378454996456413,762,38.199858256555636,464,61.16229624379872,114,548,1.6423357664233578,635,98.35766423357664,291,301,2.6578073089700998,806,97.34219269102991,120,345,98.84057971014492,109,1.1594202898550725,817,336,99.70238095238095,46,0.2976190476190476,879,219,95.4337899543379,432,4.5662100456621,495,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,14_170,14,170
8,1405,7,8,207,4,317,11,448,8,85,4,1420,0.49295774647887325,821,98.94366197183099,34,0.5633802816901409,737,1412,0.49575070821529743,858,99.5042492917847,68,459,2.3965141612200433,822,97.60348583877996,104,215,96.27906976744185,344,3.7209302325581395,581,321,98.75389408099689,167,1.2461059190031152,758,89,95.50561797752809,430,4.49438202247191,496,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,5_12,5,12
878,167,25,15,288,14,439,33,250,59,299,14,1070,2.336448598130841,476,15.60747663551402,516,82.05607476635514,77,192,13.020833333333334,421,86.97916666666666,505,283,11.66077738515901,437,88.33922261484098,489,303,95.04950495049505,424,4.9504950495049505,502,453,96.90949227373068,371,3.090507726269316,555,313,95.52715654952077,429,4.472843450479233,497,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_77,3,77
758,181,24,37,281,22,792,7,391,20,171,8,963,2.4922118380062304,463,18.795430944963655,507,78.71235721703012,82,205,11.707317073170733,429,88.29268292682927,497,398,1.7587939698492463,862,98.24120603015075,64,318,88.36477987421384,544,11.635220125786164,382,814,97.2972972972973,332,2.7027027027027026,594,179,95.53072625698324,428,4.4692737430167595,498,Hybrid 2A/2X,Fast,Fast,Fast,Fast,Fast,Fast,Hybrid 2A/2X,3_97,3,97
8,1096,34,27,248,16,347,32,269,40,302,14,1138,2.987697715289982,438,96.30931458699473,217,0.7029876977152899,690,1130,3.0088495575221237,531,96.99115044247787,395,301,10.631229235880399,455,89.3687707641196,471,275,90.18181818181819,525,9.818181818181818,401,363,95.59228650137742,454,4.40771349862259,472,316,95.56962025316456,427,4.430379746835443,499,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,12_88,12,88
73,947,26,14,162,16,363,48,282,21,259,12,1046,2.48565965583174,464,90.53537284894837,322,6.9789674952198855,250,973,2.672147995889003,546,97.327852004111,380,330,14.545454545454545,401,85.45454545454545,525,176,92.04545454545455,502,7.954545454545454,424,379,95.77836411609498,441,4.221635883905013,485,271,95.5719557195572,426,4.428044280442804,500,Type 2A,Fast,Fast,Fast,Fast,Fast,Fast,Type 2A,3_94,3,94
1074,149,20,14,164,13,408,27,246,13,196,9,1243,1.6090104585679808,563,11.987127916331456,542,86.40386162510056,68,169,11.834319526627219,427,88.16568047337277,499,273,9.89010989010989,465,90.10989010989012,461,178,92.13483146067416,501,7.865168539325842,425,421,96.91211401425178,368,3.0878859857482186,558,205,95.60975609756098,425,4.390243902439024,501,Type 2X,Fast,Fast,Fast,Fast,Fast,Fast,Type 2X,5_172,5,172
